

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190315_GAP_assay2.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	3/15/2019
Time	5:22:19 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	E2..E10
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E		SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11			Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	E2	E3	E4	E5	E6	E7	E8	E9	E10
0:59:00	30.1	6688	27433	28979	17378	36687	37156	9035	33693	34283
0:59:05	30.1	6658	27369	28855	17181	36847	37041	8943	33920	34312
0:59:10	30.0	6702	27410	28791	17246	36697	37131	9019	34169	34585
0:59:15	30.1	6647	27329	29031	17386	37051	37350	9038	33929	34146
0:59:20	30.1	6639	27753	28885	17356	36747	36965	9026	33991	34650
0:59:25	30.0	6705	27176	28914	17257	37009	37263	8990	34008	34359
0:59:30	30.1	6678	27415	28956	17458	36959	37047	9006	33913	34216
0:59:35	30.1	6693	27351	28736	17353	36871	37173	9020	33663	34465
0:59:40	30.1	6673	27346	28999	17373	36824	37337	9033	34269	34303
0:59:45	30.1	6700	27384	28886	17291	36668	37070	9079	34009	34524
0:59:50	30.1	6649	27361	28939	17255	37156	37399	9073	34133	34539
0:59:55	30.0	6693	27265	28749	17381	37052	37281	9052	33974	34318
1:00:00	30.1	6702	27487	29076	17346	36870	37541	9089	33884	34376
1:00:05	30.1	6675	27314	28929	17288	37063	37213	9142	33895	34382
1:00:10	30.0	6713	27580	28929	17523	36835	37185	9107	34026	34294
1:00:15	30.1	6691	27500	28997	17397	36746	37236	9064	34092	34238
1:00:20	30.1	6667	27522	29088	17651	36590	37323	9053	34228	34393
1:00:25	30.1	6710	27395	28805	17352	36577	37130	9130	33858	34422
1:00:30	30.1	6716	27582	28951	17338	36792	37362	9045	34133	34791
1:00:35	30.1	6706	27547	28888	17485	37061	37234	9132	34312	34474
1:00:40	30.0	6719	27474	28975	17430	36928	36986	9099	33802	34260
1:00:45	30.1	6669	27803	29046	17508	36826	37188	9101	33977	34339
1:00:50	30.0	6716	27597	29224	17413	36990	37157	9078	33936	34319
1:00:55	30.0	6709	27553	28993	17584	36697	37620	9112	34112	34354
1:01:00	30.1	6699	27533	28825	17464	36867	37198	9141	34004	34494
1:01:05	30.1	6711	27542	28893	17559	36951	37199	9170	34196	34317
1:01:10	30.1	6731	27551	29051	17582	36968	37235	9105	34109	34389
1:01:15	30.1	6749	27537	28927	17761	36943	37006	9112	34139	34491
1:01:20	30.0	6734	27498	28894	17600	37069	37596	9026	34206	34259
1:01:25	30.1	6739	27612	29094	17801	37079	37305	9185	34264	34534
1:01:30	30.0	6724	27646	29147	17701	37040	37129	9237	34086	34446
1:01:35	30.0	6684	27611	29269	17723	36743	37420	9111	33845	34516
1:01:40	30.0	6732	27551	28891	17618	37080	37265	9152	33998	34569
1:01:45	30.1	6723	27508	28994	17639	36738	37232	9196	33814	34713
1:01:50	30.1	6714	27467	29281	17752	37020	37557	9099	34100	34478
1:01:55	30.1	6761	27468	29019	17561	36850	37351	9249	33930	34408
1:02:00	30.1	6695	27477	29034	17701	36783	37316	9201	34258	34348
1:02:05	30.0	6718	27705	29199	17640	36763	37180	9137	34197	34463
1:02:10	30.0	6726	27408	29066	17856	36978	37277	9177	34114	34351
1:02:15	30.0	6670	27597	29000	17788	36995	37364	9169	34234	34507
1:02:20	30.1	6745	27620	29037	17746	36891	37454	9156	34421	34591
1:02:25	30.1	6735	27572	28980	17791	37173	37226	9202	34376	34324
1:02:30	30.1	6753	27702	28993	17805	37348	37485	9223	34177	34341
1:02:35	30.1	6749	27597	29003	17733	36936	37211	9200	34138	34517
1:02:40	30.1	6791	27716	29113	17789	36839	37305	9161	34146	34573
1:02:45	30.1	6760	27629	28922	17768	37048	37433	9270	34283	34753
1:02:50	30.0	6796	27664	29236	17870	36971	37436	9233	34163	34475
1:02:55	30.1	6781	27677	29170	17855	36954	37405	9236	34174	34714
1:03:00	30.1	6755	27746	29138	17817	36844	37255	9243	34148	34526
1:03:05	30.1	6756	27583	29052	17830	37046	37377	9201	34150	34548
1:03:10	30.1	6763	27671	29103	17985	36968	37410	9198	34412	34615
1:03:15	30.1	6781	27711	29317	17816	36928	37276	9258	34184	34179
1:03:20	30.1	6806	27646	28988	17846	36864	37048	9285	34190	34536
1:03:25	30.1	6747	27549	29111	17975	36623	37162	9260	33899	34366
1:03:30	30.1	6721	27772	29096	17995	37049	37406	9373	34236	34508
1:03:35	30.0	6809	27577	29043	18020	36833	37284	9256	34192	34558
1:03:40	30.0	6823	27730	29243	17968	37007	37497	9245	34083	34417
1:03:45	30.1	6716	27420	29257	18094	36940	37164	9288	34088	34880
1:03:50	30.1	6767	27690	28947	17974	36826	37320	9209	34491	34354
1:03:55	30.1	6804	27612	29282	17982	36880	37106	9342	34030	34437
1:04:00	30.1	6776	27851	28991	18036	36834	37457	9230	34026	34472
1:04:05	30.1	6787	27583	29330	18095	36916	37231	9266	34233	34476
1:04:10	30.1	6776	27827	29091	18078	37045	37312	9274	34075	34782
1:04:15	30.0	6787	27781	29166	17847	36976	37366	9300	34386	34453
1:04:20	30.1	6772	27457	29077	18043	37183	37317	9286	34138	34467
1:04:25	30.1	6753	27637	29475	18028	36849	37355	9318	34280	34510
1:04:30	30.1	6756	27646	29003	18007	36919	37554	9286	34337	34805
1:04:35	30.1	6763	27608	28978	18005	37145	37240	9349	34252	34674
1:04:40	30.1	6782	27733	29176	18174	36998	37335	9298	34256	34576
1:04:45	30.1	6823	27705	29148	18054	37091	37352	9342	34355	34712
1:04:50	30.0	6775	27736	29141	18181	36886	37351	9364	34201	34611
1:04:55	30.0	6787	27697	29144	18065	37172	37494	9371	34494	34425
1:05:00	30.0	6772	27425	29264	18175	37084	37389	9315	34261	34451
1:05:05	30.1	6844	27757	29416	18213	37072	37402	9351	33890	34885
1:05:10	30.1	6807	27804	29048	18128	36798	37412	9396	34033	34758
1:05:15	30.1	6761	27759	29044	18059	36965	37460	9382	34117	34461
1:05:20	30.1	6825	27598	29237	18129	36957	37401	9340	34146	34723
1:05:25	30.1	6822	27756	29336	17994	37080	37329	9362	34469	34415
1:05:30	30.1	6830	27595	29268	18185	36980	37337	9353	34435	34450
1:05:35	30.0	6819	27776	29224	18154	36852	37543	9413	34325	34615
1:05:40	30.1	6830	27627	29167	18110	37072	37454	9374	34285	34498
1:05:45	30.0	6816	27694	29067	18268	37201	37596	9422	34347	34538
1:05:50	30.1	6802	27643	29112	18315	37236	37522	9376	34165	34640
1:05:55	30.1	6802	27910	29140	18096	37081	37509	9356	34112	34423
1:06:00	30.1	6808	27703	29309	18405	37024	37364	9417	34366	34493
1:06:05	30.1	6876	27581	29606	18455	37067	37353	9323	34191	34607
1:06:10	30.1	6800	27794	29324	18306	37099	37349	9381	34398	34532
1:06:15	30.1	6861	27657	29205	18265	36882	37259	9436	34440	34829
1:06:20	30.0	6806	27788	29166	18368	37081	37653	9412	34086	34521
1:06:25	30.0	6863	27714	29180	18295	37120	37148	9406	34374	34561
1:06:30	30.1	6851	27884	29268	18333	37221	37385	9397	34113	34659
1:06:35	30.1	6848	27922	29168	18348	37145	37421	9456	34068	34457
1:06:40	30.1	6825	27651	29087	18306	37512	37411	9422	34406	34686
1:06:45	30.1	6871	27854	28953	18315	37074	37062	9484	34248	34918
1:06:50	30.1	6874	27761	29101	18371	37024	37404	9410	34279	34826
1:06:55	30.1	6896	27716	29214	18476	36983	37394	9349	34362	34465
1:07:00	30.1	6823	27664	29240	18402	36974	37493	9441	34199	34756
1:07:05	30.1	6874	27786	29271	18551	37146	37155	9453	34221	34669
1:07:10	30.1	6869	27674	29229	18441	36917	37445	9495	34577	34807
1:07:15	30.1	6849	27638	29160	18327	36833	37130	9439	34409	34573
1:07:20	30.1	6844	27716	29126	18377	37222	37394	9424	34151	34705
1:07:25	30.1	6876	27654	29325	18400	36950	37327	9436	34030	34622
1:07:30	30.1	6873	27778	29241	18400	37086	37418	9452	34252	34518
1:07:35	30.0	6873	27880	29208	18662	37123	37313	9483	34329	34735
1:07:40	30.1	6860	27638	29322	18375	37106	37399	9482	34262	34785
1:07:45	30.0	6883	27762	29254	18457	37067	37136	9380	34258	34547
1:07:50	30.0	6826	27741	29199	18413	36912	37214	9486	34176	34889
1:07:55	30.1	6900	27850	29021	18663	37165	37355	9468	34055	34814
1:08:00	30.1	6859	27708	29475	18602	36910	37479	9457	34281	34643
1:08:05	30.1	6848	27800	29212	18498	37026	37721	9507	33994	34805
1:08:10	30.1	6920	27789	29235	18584	36962	37379	9480	34247	34713
1:08:15	30.1	6902	27843	29240	18355	37214	37346	9495	34307	34490
1:08:20	30.0	6879	27923	29433	18668	37028	37651	9587	34448	34891
1:08:25	30.1	6843	27744	29122	18748	36887	37485	9534	33984	34662
1:08:30	30.1	6872	27854	29228	18551	37005	37280	9513	34284	34707
1:08:35	30.0	6882	27805	29137	18478	37138	37428	9464	34421	34747
1:08:40	30.1	6828	27873	29286	18538	37052	37361	9511	34433	34646
1:08:45	30.1	6839	28064	29121	18610	36813	37408	9523	34141	34515
1:08:50	30.1	6938	27840	29110	18625	36689	37456	9529	34621	34620
1:08:55	30.1	6876	27759	29192	18747	37185	37252	9446	34362	34864
1:09:00	30.0	6875	27558	29323	18676	37380	37577	9499	34045	34773
1:09:05	30.0	6893	27935	29253	18726	36966	37652	9535	34248	34729
1:09:10	30.1	6877	27833	29220	18720	36998	37557	9545	34328	34661
1:09:15	30.0	6890	28078	29128	18643	37048	37275	9625	34467	34953
1:09:20	30.1	6855	27748	28980	18785	37124	37496	9588	34392	34574
1:09:25	30.1	6906	27798	29233	18782	37025	37440	9548	34394	34828
1:09:30	30.0	6823	27815	29192	18726	37080	37225	9551	34368	34935
1:09:35	30.1	6876	27752	29456	18719	36874	37697	9580	34344	34684
1:09:40	30.1	6864	27798	29255	18730	37043	37496	9584	34384	34687
1:09:45	30.1	6884	27696	29291	18917	36956	37360	9572	34234	34725
1:09:50	30.1	6901	27709	29261	18809	36999	37418	9675	34158	34662
1:09:55	30.0	6911	27678	29187	18639	37292	37340	9610	34397	34432
1:10:00	30.1	6892	27934	29291	18845	37016	37715	9636	34609	34611
1:10:05	30.1	6910	27751	29341	18956	36997	37348	9585	34178	34939
1:10:10	30.1	6868	27746	29255	18774	36986	37592	9610	34342	34796
1:10:15	30.0	6901	28021	29225	18824	37027	37419	9605	34556	34672
1:10:20	30.1	6921	27869	29336	18845	37090	37251	9610	34268	34680
1:10:25	30.1	6905	27726	29252	18854	36948	37469	9620	34385	34786
1:10:30	30.1	6881	27972	29156	18902	36862	37459	9554	34184	34652
1:10:35	30.1	6871	27746	29378	18866	37186	37350	9665	34390	34804
1:10:40	30.0	6878	27656	29067	18950	36677	37303	9605	34034	34700
1:10:45	30.1	6902	27708	29334	18931	36900	37522	9621	34070	34807
1:10:50	30.1	6955	27824	29149	18889	37019	37291	9572	33982	34555
1:10:55	30.1	6936	27719	29393	18999	37110	37349	9614	34505	34822
1:11:00	30.1	6917	27844	29231	19007	37185	37567	9627	34190	34588
1:11:05	30.0	6911	27773	29371	18828	37043	37394	9652	34407	34705
1:11:10	30.1	6948	27900	29029	18916	37158	37202	9714	34233	34660
1:11:15	30.1	6942	27867	29531	18845	37158	37266	9684	34448	35004
1:11:20	30.1	6865	27773	29489	18903	36968	37583	9613	34338	34513
1:11:25	30.1	6880	27651	29401	18930	37019	37321	9677	34086	34874
1:11:30	30.1	6915	27921	29230	19118	37012	37267	9642	34318	34774
1:11:35	30.1	7013	27682	29288	19017	36943	37378	9724	34240	34893
1:11:40	30.0	6907	27949	29388	19029	37112	37420	9670	34393	34680
1:11:45	30.1	6908	27699	29361	19075	36876	37441	9692	34374	34629
1:11:50	30.1	6954	27858	29438	18958	36883	37181	9623	34170	34827
1:11:55	30.1	6907	27697	29178	19019	36999	37297	9701	34465	34640
1:12:00	30.0	6986	28018	29551	19056	37094	37553	9659	34350	34559
1:12:05	30.0	7001	27832	29477	18977	37066	37383	9711	34278	34738
1:12:10	30.1	6829	27954	29282	18997	37359	37662	9667	34375	34818
1:12:15	30.0	6973	27704	29508	19079	36940	37538	9693	34305	34648
1:12:20	30.1	6934	27691	29359	19101	37201	37707	9626	34009	34844
1:12:25	30.1	6954	27890	29232	19309	36957	37435	9803	34179	34898
1:12:30	30.1	6931	27758	29172	19122	37034	37444	9722	34551	34993
1:12:35	30.1	6976	28017	29524	19104	36973	37569	9687	34260	34794
1:12:40	30.0	6958	27765	29335	19181	37153	37587	9713	34171	34690
1:12:45	30.1	6937	27781	29292	19243	37092	37283	9741	34172	34812
1:12:50	30.1	7002	27959	29224	19245	36957	37308	9792	34247	34856
1:12:55	30.1	6902	27792	29347	19171	36971	37475	9734	34300	34808
1:13:00	30.0	6976	28097	29085	19196	36846	37560	9799	34506	34718
1:13:05	30.1	6948	27633	29464	19216	37050	37325	9626	34132	34854
1:13:10	30.1	6944	27820	29348	19169	36888	37452	9711	34375	34649
1:13:15	30.1	6938	27828	29439	19239	37153	37649	9758	34517	34853
1:13:20	30.0	6966	27960	29268	19257	36770	37513	9725	34557	34730
1:13:25	30.1	6950	27891	29274	19194	37126	37301	9682	34286	34694
1:13:30	30.1	6983	28081	29253	19083	36916	37478	9760	34343	34722
1:13:35	30.0	6941	27716	29366	19197	36783	37233	9649	34212	34729
1:13:40	30.1	7018	27782	29245	19394	36938	37465	9666	34231	35046
1:13:45	30.1	6966	27717	29044	19293	36978	37587	9760	34496	34922
1:13:50	30.1	6921	27857	29272	19254	36872	37117	9781	34520	34947
1:13:55	30.1	7023	27796	29329	19225	37003	37509	9814	34450	34807
1:14:00	30.1	6982	27790	29178	19310	36983	37104	9783	34097	34710
1:14:05	30.0	6974	27767	29371	19226	37037	37415	9778	34481	34922
1:14:10	30.1	7002	27758	29371	19315	37150	37424	9763	34199	34879
1:14:15	30.1	6987	27854	29138	19308	37121	37267	9838	34200	34807
1:14:20	30.1	6950	27789	29171	19422	37072	37545	9826	34258	34501
1:14:25	30.1	6987	27715	29379	19381	37028	37200	9776	34280	34831
1:14:30	30.1	7003	27761	29232	19363	37066	37357	9824	34105	34720
1:14:35	30.1	6965	27668	29302	19246	36890	37477	9794	34313	34705
1:14:40	30.1	7043	27853	29198	19427	36907	37328	9927	34492	34877
1:14:45	30.1	6967	27933	29373	19345	37209	37500	9960	34460	34873
1:14:50	30.0	6951	28076	29441	19363	37095	37674	9848	34470	34637
1:14:55	30.1	7003	27860	29297	19458	37053	37618	9817	34281	34781
1:15:00	30.0	7031	27787	29200	19334	37266	37657	9777	34356	34519
1:15:05	30.1	7052	27948	29270	19460	36880	37517	9918	34194	34872
1:15:10	30.1	7018	27947	29362	19414	37130	37427	9830	34180	34784
1:15:15	30.1	6977	27813	28900	19511	36904	37312	9819	34275	35162
1:15:20	30.1	6968	27860	29387	19365	37481	37154	9748	34351	34928
1:15:25	30.1	7015	27758	29365	19490	37334	37287	9868	34396	34918
1:15:30	30.0	7070	27944	29197	19564	37316	37340	9826	34281	34881
1:15:35	30.1	6997	27948	29530	19604	37311	37100	9806	34446	34827
1:15:40	30.0	6970	27924	29464	19490	37197	37244	9855	34316	34891
1:15:45	30.1	7049	28032	29347	19684	37251	37271	9833	34334	34917
1:15:50	30.1	7034	27690	29569	19578	37310	37515	9862	34324	34643
1:15:55	30.1	6978	27965	29312	19492	37223	37425	9816	34506	35019
1:16:00	30.1	6961	28041	29207	19430	37077	37337	9920	34151	35000
1:16:05	30.1	6996	27896	29133	19454	37126	37335	9944	34221	34868
1:16:10	30.1	7062	27971	29261	19442	37119	37262	9829	34458	34859
1:16:15	30.1	7014	27943	29196	19531	37024	37295	9867	34251	34893
1:16:20	30.1	6940	27926	29192	19612	36796	37436	9915	34481	34901
1:16:25	30.1	6977	27713	29371	19642	36890	37251	9839	34159	34851
1:16:30	30.1	6922	27971	29447	19502	36907	37168	9926	34458	34945
1:16:35	30.1	6990	27863	29253	19630	36724	37351	9876	34343	34765
1:16:40	30.1	7048	28017	29366	19589	37120	37377	9970	34144	34674
1:16:45	30.1	7028	27705	29367	19562	37066	37534	9919	34252	34636
1:16:50	30.1	7074	27741	29367	19622	36964	37603	9872	34396	34728
1:16:55	30.1	7017	27871	29167	19585	37007	37470	9923	33998	34802
1:17:00	30.1	7091	27964	29482	19645	37171	37261	9867	34247	34512
1:17:05	30.1	6940	27818	29371	19702	36887	37195	9895	34113	34948
1:17:10	30.1	6961	27793	29316	19813	36807	37284	9893	34413	34820
1:17:15	30.1	6989	27793	29456	19779	37282	37381	9918	34223	34553
1:17:20	30.1	6982	27934	29259	19738	36747	37171	9991	34356	34528
1:17:25	30.1	6992	27708	29498	19644	37101	37324	9946	34341	34844
1:17:30	30.1	7026	27998	29307	19692	37203	37445	9898	34488	34786
1:17:35	30.1	7032	27920	29234	19596	37218	37489	9924	34400	35073
1:17:40	30.1	7068	27877	29293	19755	37032	37298	9959	34020	34738
1:17:45	30.1	7018	27777	29304	19690	36885	37485	9922	34323	34914
1:17:50	30.1	7055	27800	29265	19756	37298	37482	9962	34073	34619
1:17:55	30.1	7034	27876	29323	19828	36926	37526	10022	34691	34893
1:18:00	30.1	7004	27978	29306	19806	36774	37493	9970	34311	34887
1:18:05	30.1	7014	27612	29245	19889	37092	37527	9899	34237	34977
1:18:10	30.1	7045	27811	29301	19781	37121	36998	9902	34167	34774
1:18:15	30.1	7080	28025	29236	19816	37065	37394	9950	34210	34884
1:18:20	30.1	6982	28057	29399	19823	37231	37472	10000	33982	34646
1:18:25	30.1	7075	27733	29356	19790	36822	37643	9904	34292	34841
1:18:30	30.1	7034	27778	29645	19982	36869	37587	9961	34475	34697
1:18:35	30.1	7042	28027	29382	19923	37158	37436	10026	34272	34690
1:18:40	30.1	7001	27771	29312	19877	37285	37498	9995	34022	34611
1:18:45	30.1	7065	27834	29533	19891	36897	37418	9954	34495	34816
1:18:50	30.1	7028	27898	29513	19856	37137	37457	9980	34537	34755
1:18:55	30.1	7023	28071	29334	19782	37254	37480	9987	34085	34818
1:19:00	30.1	7011	27845	29376	19904	37129	37041	10060	34184	34760
1:19:05	30.1	7050	28230	29432	19985	37094	37330	9976	34026	34853
1:19:10	30.1	7088	27755	29333	19827	37352	37421	9980	34401	34661
1:19:15	30.1	7065	27869	29443	20010	36916	37413	10055	34355	34603
1:19:20	30.1	7050	27819	29543	19967	37015	37119	9971	34325	34864
1:19:25	30.1	7080	27828	29332	20002	37087	37544	10043	34671	34664
1:19:30	30.1	7068	28047	29331	19779	36835	37174	9986	34397	35162
1:19:35	30.1	7089	27843	29449	19955	36755	36998	10145	34314	34902
1:19:40	30.1	7047	27881	29464	20053	37235	37418	10101	34207	34835
1:19:45	30.1	7064	27786	29462	20215	37046	37145	9974	34369	34780
1:19:50	30.1	7079	27806	29563	20000	37026	37462	9981	34395	35086
1:19:55	30.1	7025	27766	29325	20043	36932	37422	10052	34444	34744
1:20:00	30.1	7030	28186	29480	20149	36918	37404	10082	34156	34778
1:20:05	30.1	7077	27908	29512	20054	36873	37265	10029	34316	34747
1:20:10	30.1	7055	28023	29422	20014	36896	37195	10089	34558	34914
1:20:15	30.1	7092	27977	29566	20116	37195	37233	10098	34423	34837
1:20:20	30.1	7083	27963	29640	20040	37060	37631	10077	34421	34972
1:20:25	30.1	7085	27858	29309	20139	36885	37398	10043	34282	34823
1:20:30	30.1	7049	27809	29140	20097	36943	37454	10027	34309	34789
1:20:35	30.1	7089	27944	29458	20219	36788	37301	10036	34189	34572
1:20:40	30.1	7044	27927	29255	20158	36870	37475	10074	34269	34679
1:20:45	30.1	7105	27918	29541	20126	36946	37282	9949	34344	34718
1:20:50	30.1	7034	27881	29204	20193	36862	37499	10098	34284	34757
1:20:55	30.1	7083	27821	29521	20148	36985	37275	9992	34292	34861
1:21:00	30.1	7075	27976	29476	20252	36976	37190	10029	34406	34940
1:21:05	30.1	7123	27774	29371	20198	36812	37313	10118	34274	34687
1:21:10	30.1	7060	28161	29413	20121	36881	37433	10027	34119	34748
1:21:15	30.1	7107	27948	29332	20110	37044	37358	10066	34459	34773
1:21:20	30.1	7062	27731	29351	20268	36949	37392	10143	34279	34979
1:21:25	30.1	7131	28078	29408	20181	37185	37387	10109	34274	35068
1:21:30	30.1	7065	27970	29295	20258	36981	37325	10167	34323	34945
1:21:35	30.1	7097	27788	29434	20315	36823	37508	10059	34344	34869
1:21:40	30.1	7026	27956	29343	20218	37201	37388	10068	34283	35018
1:21:45	30.1	7179	28022	29223	20318	37295	37376	10024	34360	34698
1:21:50	30.1	7087	27826	29465	20244	36948	37272	10114	34317	34833
1:21:55	30.1	7062	28066	29358	20083	36896	37522	10065	33913	34949
1:22:00	30.1	7100	27959	29246	20301	36958	37030	10060	34255	34864
1:22:05	30.1	7080	27679	29283	20234	36941	37275	10130	34341	34755
1:22:10	30.1	7112	27727	29279	20255	37159	37488	10121	34317	34797
1:22:15	30.1	7151	27820	29295	20315	37080	37578	10081	34212	34729
1:22:20	30.1	7089	27989	29310	20188	37025	37318	10147	34413	34973
1:22:25	30.1	7061	28040	29379	20141	36952	37413	10095	34591	35175
1:22:30	30.1	7125	28103	29396	20293	36899	37400	10175	34244	34859
1:22:35	30.1	7109	27610	29302	20353	36876	37105	10162	34168	34818
1:22:40	30.1	7139	27827	29185	20427	36835	37495	10116	34661	34836
1:22:45	30.1	7147	27853	29367	20333	36680	37524	10219	34119	34985
1:22:50	30.1	7091	28033	29214	20337	36871	37376	10190	34292	34731
1:22:55	30.1	7124	27991	29277	20406	37012	37286	10156	34160	34744
1:23:00	30.1	7130	28100	29693	20474	36857	37367	10238	34171	34551

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
B													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
C													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
D													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
E		-2064000.000	-6924000.000	-6216000.000	3756000.000	9180000.000	-7200000.000	2124000.000	7416000.000	8400000.000			Max V [425,457]
		1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000			R-Squared [425,457]
		1:12:08	0:59:23	0:47:48	1:08:18	0:54:03	0:52:13	1:12:23	1:17:53	0:56:48			t at Max V [425,457]
		1:12:44	1:02:31	0:51:22	1:05:53	0:51:10	0:55:57	1:10:48	1:14:13	0:53:35			Lagtime [425,457]
F													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
G													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
H													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]

