

Software Version	3.03.14





Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20200608_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt


Plate Number	Plate 1
Date	6/8/2020
Time	1:49:09 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details
Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	G2..G9
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout

	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G		SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8				Well ID
H													Well ID
425,457

Time	T° 425,457	G2	G3	G4	G5	G6	G7	G8	G9
1:04:15	30.1	8695	22662	8554	23208	9053	33286	11816	39850
1:04:20	30.1	8739	22586	8554	23147	9060	33480	11829	39975
1:04:25	30.1	8771	22687	8548	23110	9096	33361	11820	40159
1:04:30	30.1	8794	22716	8569	23342	9080	33247	11761	39988
1:04:35	30.1	8837	22578	8461	23081	9127	33418	11866	40035
1:04:40	30.1	8803	22670	8503	22994	9033	33351	11848	39748
1:04:45	30.1	8761	22514	8542	23126	9003	33434	11917	39818
1:04:50	30.1	8767	22658	8512	22983	9052	33653	11841	40176
1:04:55	30.1	8749	22680	8498	23270	9101	33243	11952	39934
1:05:00	30.1	8857	22750	8529	23039	9072	33112	11800	40096
1:05:05	30.1	8827	22651	8533	23141	8976	33399	11884	40016
1:05:10	30.1	8839	22741	8563	23184	9029	33389	11883	39841
1:05:15	30.1	8804	22577	8481	23062	9048	33568	11878	40258
1:05:20	30.1	8827	22739	8514	23050	9075	33325	11846	39976
1:05:25	30.1	8757	22678	8525	22902	9006	33265	11912	39730
1:05:30	30.1	8882	22766	8595	23007	9076	33281	11835	39961
1:05:35	30.1	8837	22611	8560	23038	9097	33463	11918	40028
1:05:40	30.1	8819	22801	8595	23123	9056	33252	11878	40002
1:05:45	30.1	8847	22571	8572	23024	9003	33374	11948	39969
1:05:50	30.1	8890	22745	8553	23119	9075	33372	11933	39955
1:05:55	30.1	8852	22751	8525	23046	9142	33048	11922	39861
1:06:00	30.1	8855	22607	8620	23124	9139	33124	11968	40069
1:06:05	30.1	8822	22757	8575	23036	9098	33338	11988	40178
1:06:10	30.1	8801	22658	8531	23013	9050	33542	11923	39833
1:06:15	30.1	8835	22611	8617	22957	9066	33307	11949	40056
1:06:20	30.1	8833	22638	8565	23141	9113	33432	11954	39878
1:06:25	30.1	8826	22527	8667	23150	9085	33375	12034	39821
1:06:30	30.1	8885	22569	8537	23170	9083	33398	11981	40200
1:06:35	30.1	8857	22694	8618	23166	9104	33294	11947	40289
1:06:40	30.1	8866	22718	8582	23218	9067	33214	11980	40178
1:06:45	30.1	8819	22571	8597	23024	9196	33310	12032	40056
1:06:50	30.1	8811	22796	8579	23009	9108	33150	11990	40413
1:06:55	30.1	8871	22617	8617	22924	9079	33296	11997	40283
1:07:00	30.1	8889	22748	8614	22987	9048	33282	11997	40109
1:07:05	30.1	8789	22612	8623	23156	9075	33390	11938	39754
1:07:10	30.1	8856	22603	8659	23151	9134	33236	11970	40056
1:07:15	30.1	8903	22609	8578	23226	9133	33094	11981	39906
1:07:20	30.1	8848	22742	8604	23187	9040	33465	12080	40354
1:07:25	30.1	8849	22663	8561	23090	9066	33451	12191	39828
1:07:30	30.1	8900	22796	8643	23029	9130	33267	11969	40258
1:07:35	30.1	8867	22526	8630	23180	9097	33236	12031	39845
1:07:40	30.1	8899	22692	8665	22949	9153	33405	11998	39931
1:07:45	30.1	8822	22540	8612	23227	9049	33174	12031	39930
1:07:50	30.1	8906	22745	8689	23022	9168	33348	12083	39780
1:07:55	30.1	8864	22671	8618	23020	9127	33178	12081	39997
1:08:00	30.1	8895	22682	8606	23113	9083	33349	12034	40435
1:08:05	30.1	8967	22629	8653	23071	9111	33440	12108	40031
1:08:10	30.1	8930	22658	8651	23175	9087	33295	12099	39847
1:08:15	30.1	8869	22574	8656	23108	9061	33336	12210	39972
1:08:20	30.1	8901	22590	8626	23011	9106	33355	12090	40340
1:08:25	30.1	8914	22688	8613	23218	9068	33404	12005	39944
1:08:30	30.1	8988	22700	8610	23008	9104	33216	12188	39999
1:08:35	30.1	8987	22507	8679	23074	9128	33411	12062	40015
1:08:40	30.1	8951	22713	8616	23070	9117	33336	12081	39939
1:08:45	30.1	9015	22730	8613	22965	9077	33405	12063	39732
1:08:50	30.1	8973	22606	8699	23111	9194	33537	12169	40133
1:08:55	30.1	8871	22706	8658	22987	9124	33244	12069	39907
1:09:00	30.1	8931	22584	8649	23052	9126	33392	12087	39973
1:09:05	30.1	8882	22790	8621	23137	9118	33646	12111	39931
1:09:10	30.1	8957	22679	8649	23191	9146	33257	12019	40013
1:09:15	30.1	9000	22718	8730	23062	9096	33248	12073	39970
1:09:20	30.1	8931	22556	8703	23065	9139	33346	12068	40166
1:09:25	30.1	8959	22624	8714	23040	9121	33208	12090	40113
1:09:30	30.1	8931	22553	8631	23086	9082	33314	12191	40055
1:09:35	30.1	9008	22480	8674	23113	9131	33144	12150	39890
1:09:40	30.1	8938	22587	8695	23034	9112	33424	12123	39981
1:09:45	30.1	8921	22596	8665	22954	9136	33165	12100	39897
1:09:50	30.1	9000	22698	8779	23132	9127	33375	12073	39918
1:09:55	30.1	8953	22580	8725	23054	9092	33442	12111	39753
1:10:00	30.1	8919	22744	8720	23157	9106	33499	12198	40312
1:10:05	30.1	8944	22689	8711	23102	9140	33164	12152	40044
1:10:10	30.1	9020	22713	8761	23055	9175	33192	12164	40045
1:10:15	30.1	8989	22763	8695	23102	9151	33398	12086	40347
1:10:20	30.1	9009	22718	8690	22886	9115	33444	12181	40146
1:10:25	30.1	8923	22691	8768	23002	9180	33359	12217	39930
1:10:30	30.1	9062	22836	8678	22993	9109	33189	12152	40235
1:10:35	30.1	8997	22664	8696	23196	9177	33333	12152	39997
1:10:40	30.1	9000	22735	8723	23017	9195	33467	12183	39957
1:10:45	30.1	9003	22676	8663	23137	9091	33305	12267	39998
1:10:50	30.1	8967	22716	8686	22930	9140	33420	12180	40045
1:10:55	30.1	9022	22891	8702	23139	9167	33507	12302	40083
1:11:00	30.1	8981	22671	8755	23206	9091	33257	12215	40087
1:11:05	30.1	8992	22747	8732	23241	9139	33387	12238	39810
1:11:10	30.1	8986	22776	8699	23006	9196	33298	12265	40014
1:11:15	30.1	9019	22595	8718	23024	9073	33473	12374	39671
1:11:20	30.1	9039	22666	8702	23142	9145	33224	12214	39834
1:11:25	30.1	9106	22710	8774	23033	9171	33164	12237	40023
1:11:30	30.1	8972	22629	8787	23029	9135	33476	12245	40019
1:11:35	30.1	9069	22608	8748	23055	9182	33259	12279	39932
1:11:40	30.1	9056	22649	8692	23161	9230	33252	12265	40251
1:11:45	30.1	9040	22743	8775	23189	9187	33366	12335	40028
1:11:50	30.1	9049	22710	8739	23192	9154	33146	12308	40237
1:11:55	30.1	9045	22680	8734	23011	9201	33586	12231	40046
1:12:00	30.1	9018	22487	8757	22965	9207	33293	12294	39892
1:12:05	30.1	9043	22764	8807	22975	9126	33533	12293	39896
1:12:10	30.1	9057	22612	8703	23105	9170	33432	12350	40113
1:12:15	30.1	9045	22775	8818	23133	9141	33532	12335	40138
1:12:20	30.1	9071	22726	8749	23021	9111	33686	12266	40100
1:12:25	30.1	9051	22770	8804	23109	9198	33512	12312	40070
1:12:30	30.1	9013	22744	8788	23090	9145	33310	12359	39912
1:12:35	30.1	9090	22622	8755	22979	9179	33478	12364	40316
1:12:40	30.1	9057	22603	8755	23013	9107	33646	12370	40300
1:12:45	30.1	9062	22716	8737	23210	9176	33412	12331	39900
1:12:50	30.1	9085	22797	8845	23154	9169	33470	12266	40202
1:12:55	30.1	9009	22733	8809	22957	9199	33431	12372	40061
1:13:00	30.1	9081	22706	8802	23126	9192	33512	12379	40046
1:13:05	30.1	9136	22831	8764	23135	9178	33292	12400	40034
1:13:10	30.1	9111	22634	8833	23150	9174	33426	12409	40113
1:13:15	30.1	9118	22568	8798	22991	9201	33564	12387	39932
1:13:20	30.1	9086	22754	8779	23020	9163	33343	12380	39907
1:13:25	30.1	9080	22692	8823	22964	9179	33449	12376	40042
1:13:30	30.1	9038	22883	8888	23035	9170	33287	12447	40068
1:13:35	30.1	9090	22667	8772	22973	9212	33379	12426	40465
1:13:40	30.1	9051	22518	8757	23265	9221	33433	12440	40124
1:13:45	30.1	9077	22664	8728	23107	9194	33257	12427	40070
1:13:50	30.1	9026	22690	8766	23153	9247	33582	12387	39961
1:13:55	30.1	9131	22736	8800	23171	9272	33529	12481	40066
1:14:00	30.1	9134	22729	8777	23146	9207	33607	12361	39954
1:14:05	30.1	9110	22621	8869	23042	9237	33474	12457	40054
1:14:10	30.1	9115	22765	8825	23128	9199	33439	12443	39969
1:14:15	30.1	9136	22613	8852	23059	9243	33367	12465	40156
1:14:20	30.1	9140	22697	8857	23243	9201	33403	12418	40014
1:14:25	30.1	9121	22790	8764	23174	9248	33587	12488	39834
1:14:30	30.1	9131	22675	8816	22992	9216	33450	12464	40346
1:14:35	30.1	9164	22642	8874	23101	9145	33375	12424	40240
1:14:40	30.1	9160	22756	8857	22976	9153	33496	12369	40231
1:14:45	30.1	9142	22747	8881	23074	9126	33267	12466	40061
1:14:50	30.1	9102	22761	8810	23151	9191	33310	12498	39786
1:14:55	30.1	9136	22551	8776	23078	9204	33286	12520	40209
1:15:00	30.1	9118	22779	8833	23212	9171	33335	12513	40010
1:15:05	30.1	9075	22638	8870	23176	9192	33604	12502	40076
1:15:10	30.1	9156	22718	8863	23035	9167	33252	12605	40443
1:15:15	30.1	9156	22539	8824	23027	9185	33641	12499	39869
1:15:20	30.1	9128	22659	8855	22969	9200	33550	12511	40120
1:15:25	30.1	9184	22681	8917	23111	9268	33174	12416	40273
1:15:30	30.1	9150	22676	8857	23422	9242	33429	12359	40013
1:15:35	30.1	9237	22548	8930	23084	9235	33318	12437	40062
1:15:40	30.1	9213	22589	8922	23320	9171	33413	12516	39964
1:15:45	30.1	9134	22624	8922	23159	9233	33162	12548	40139
1:15:50	30.1	9177	22818	8908	23132	9225	33266	12534	39999
1:15:55	30.1	9136	22640	8859	23256	9241	33449	12575	40248
1:16:00	30.1	9173	22610	8876	23101	9151	33369	12472	39977
1:16:05	30.1	9214	22699	8852	23047	9232	33463	12536	40298
1:16:10	30.1	9187	22801	8899	23117	9242	33279	12473	40208
1:16:15	30.1	9153	22454	8893	23119	9218	33243	12684	40001
1:16:20	30.1	9234	22823	8933	23230	9243	33452	12569	40009
1:16:25	30.1	9191	22617	8869	23039	9246	33543	12597	40395
1:16:30	30.1	9207	22913	8947	23150	9241	33540	12567	40067
1:16:35	30.1	9205	22842	8883	23102	9250	33159	12671	40312
1:16:40	30.1	9222	22659	8888	23123	9233	33363	12744	39997
1:16:45	30.1	9256	22703	8928	23123	9173	33498	12607	39740
1:16:50	30.1	9167	22763	8937	23057	9262	33181	12592	40269
1:16:55	30.1	9230	22729	8847	23158	9275	33335	12570	39899
1:17:00	30.1	9185	22761	8916	23095	9222	33302	12521	40417
1:17:05	30.1	9253	22630	8946	23182	9239	33505	12617	40080
1:17:10	30.1	9135	22634	8931	23173	9191	33264	12632	40028
1:17:15	30.1	9273	22777	8823	23047	9173	33452	12596	40316
1:17:20	30.1	9250	22845	8948	22966	9257	33538	12557	40302
1:17:25	30.0	9284	22674	8863	22979	9273	33363	12663	39879
1:17:30	30.1	9121	22830	8879	22956	9287	33537	12665	40533
1:17:35	30.1	9289	22536	8867	23051	9249	33302	12688	40181
1:17:40	30.1	9251	22551	8891	23177	9234	33695	12682	40259
1:17:45	30.1	9208	22765	8974	23073	9241	33377	12551	40245
1:17:50	30.1	9210	22703	8936	23144	9220	33447	12680	39895
1:17:55	30.1	9266	22770	8993	23050	9331	33430	12644	40077
1:18:00	30.1	9327	22653	8927	23038	9201	33545	12651	40218
1:18:05	30.1	9305	22668	8882	23011	9293	33392	12693	39890
1:18:10	30.1	9197	22602	8885	23170	9262	33490	12693	40091
1:18:15	30.0	9332	22658	8934	23091	9225	33390	12609	40093
1:18:20	30.1	9189	22680	8995	23153	9259	33521	12672	39995
1:18:25	30.1	9251	22824	9002	22978	9282	33458	12655	39980
1:18:30	30.1	9364	22563	8984	23072	9314	33423	12708	40417
1:18:35	30.1	9249	22768	8954	23194	9339	33537	12737	39820
1:18:40	30.1	9324	22815	8903	23158	9243	33271	12679	39951
1:18:45	30.1	9293	22730	8939	22968	9320	33501	12615	40183
1:18:50	30.1	9322	22530	8975	23183	9236	33262	12746	40198
1:18:55	30.1	9361	22771	9008	23088	9288	33204	12729	40241
1:19:00	30.0	9219	22807	9022	22974	9325	33605	12680	40019
1:19:05	30.1	9243	22655	8941	23032	9275	33430	12649	40216
1:19:10	30.0	9335	22732	8991	23262	9363	33575	12735	39765
1:19:15	30.1	9329	22837	8993	23254	9287	33616	12706	40076
1:19:20	30.1	9239	22519	8987	23031	9282	33535	12737	40277
1:19:25	30.1	9305	22578	9011	23023	9283	33639	12839	40280
1:19:30	30.1	9349	22742	9028	23129	9262	33461	12747	40205
1:19:35	30.1	9377	22796	9061	23182	9253	33492	12818	40033
1:19:40	30.1	9375	22703	9021	22993	9246	33452	12787	39974
1:19:45	30.1	9327	22813	8939	23072	9221	33448	12899	39767
1:19:50	30.1	9313	22751	8984	23044	9345	33709	12722	40062
1:19:55	30.0	9333	22744	9095	23077	9327	33715	12875	39866
1:20:00	30.1	9338	22702	9024	23092	9292	33232	12788	40076
1:20:05	30.1	9289	22849	9027	23173	9241	33598	12783	40325
1:20:10	30.1	9356	22776	9015	23038	9283	33420	12838	40099
1:20:15	30.1	9333	22867	9000	23082	9297	33326	12792	40310
1:20:20	30.1	9337	22689	9078	23072	9301	33574	12830	40190
1:20:25	30.1	9320	22868	9073	23078	9271	33420	12715	40332
1:20:30	30.1	9355	22789	8979	23189	9297	33385	12808	40318
1:20:35	30.1	9332	22660	8975	23081	9307	33474	12876	39865
1:20:40	30.0	9341	22686	9102	23127	9280	33236	12864	40334
1:20:45	30.0	9327	22653	9068	23118	9345	33405	12812	39801
1:20:50	30.1	9293	22760	9041	23058	9246	33467	12796	39713
1:20:55	30.1	9396	22818	8994	23054	9258	33392	12785	39982
1:21:00	30.1	9329	22744	9020	23175	9364	33406	12896	39918
1:21:05	30.1	9311	22768	9002	23175	9256	33421	12955	39812
1:21:10	30.0	9411	22791	9061	23015	9326	33586	12806	39548
1:21:15	30.1	9354	22686	9004	23227	9316	33447	12854	39936
1:21:20	30.1	9352	22891	9004	23019	9338	33404	12940	39923
1:21:25	30.1	9379	22635	9041	23096	9285	33508	12892	40028
1:21:30	30.1	9370	22760	9022	23181	9232	33618	12859	39753
1:21:35	30.1	9362	22772	9033	22941	9302	33289	12857	39605
1:21:40	30.0	9396	22742	9003	23036	9337	33436	12931	39951
1:21:45	30.1	9351	22712	9026	23168	9256	33546	12907	39881
1:21:50	30.1	9423	22757	9029	23034	9311	33467	12927	39709
1:21:55	30.0	9416	22625	9021	23075	9349	33515	12820	40038
1:22:00	30.1	9397	22901	9095	23109	9254	33531	12900	39663
1:22:05	30.1	9342	22756	9056	23133	9287	33367	12929	39627
1:22:10	30.1	9434	22749	9019	22856	9294	33366	12943	39699
1:22:15	30.1	9454	22699	9092	23102	9273	33598	12936	39585
1:22:20	30.1	9387	22729	9015	23201	9281	33651	12922	39545
1:22:25	30.1	9410	22896	9020	23112	9281	33352	12891	39946
1:22:30	30.0	9344	22727	9131	23006	9294	33398	12922	40122
1:22:35	30.1	9415	22579	9031	23136	9316	33457	12918	39683
1:22:40	30.1	9289	22730	9078	23099	9349	33314	13015	40041
1:22:45	30.1	9409	22761	9123	23010	9325	33410	12954	40086
1:22:50	30.0	9453	22720	9077	22982	9336	33495	12960	39910
1:22:55	30.1	9455	22730	9061	23046	9263	33352	12986	39561
1:23:00	30.1	9470	22594	9027	23175	9305	33415	12949	39906
Results
	1	2	3	4	5	6	7	8	9	10	11	12
A													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
B													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
C													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
D													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
E													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
F													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
G		2232000.000	-5100000.000	-1824000.000	4392000.000	-2292000.000	7296000.000	-2664000.000	7848000.000				Max V [425,457]
		1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000				R-Squared [425,457]
		0:03:58	0:53:08	0:49:38	0:11:28	0:22:23	0:29:28	1:07:28	1:17:28				t at Max V [425,457]
		0:03:50	0:56:15	0:50:31	0:08:11	0:22:32	0:26:06	1:08:51	1:13:27				Lagtime [425,457]
H													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]



