retention_minutes,abs_254nm,abs_280nm
2.932916667,-1.613616943,-0.782489777
2.939583333,-1.662254333,-0.810146332
2.94625,-1.705646515,-0.836372375
2.952916667,-1.744747162,-0.860214233
2.959583333,-1.777648926,-0.880718231
2.96625,-1.805305481,-0.896930695
2.972916667,-1.82723999,-0.909328461
2.979583333,-1.843452454,-0.918388367
2.98625,-1.852989197,-0.923633575
2.992916667,-1.85585022,-0.925540924
2.999583333,-1.85251236,-0.924110413
3.00625,-1.843452454,-0.920295715
3.012916667,-1.827716827,-0.913619995
3.019583333,-1.806735992,-0.904560089
3.02625,-1.780986786,-0.892162323
3.032916667,-1.751422882,-0.877857208
3.039583333,-1.719474792,-0.861167908
3.04625,-1.683712006,-0.842571259
3.052916667,-1.645565033,-0.822544098
3.059583333,-1.605033875,-0.8020401
3.06625,-1.563549042,-0.781059265
3.072916667,-1.522064209,-0.759601593
3.079583333,-1.480579376,-0.738143921
3.08625,-1.439571381,-0.717639923
3.092916667,-1.399517059,-0.696659088
3.099583333,-1.359462738,-0.675678253
3.10625,-1.317501068,-0.654220581
3.112916667,-1.272678375,-0.632286072
3.119583333,-1.223087311,-0.609397888
3.12625,-1.167297363,-0.585079193
3.132916667,-1.102924347,-0.558376312
3.139583333,-1.029968262,-0.530719757
3.14625,-0.949382782,-0.502109528
3.152916667,-0.864982605,-0.473499298
3.159583333,-0.779151917,-0.445842743
3.16625,-0.696659088,-0.420093536
3.172916667,-0.621795654,-0.396251678
3.179583333,-0.559329987,-0.376224518
3.18625,-0.510692596,-0.359535217
3.192916667,-0.476837158,-0.346183777
3.199583333,-0.45633316,-0.336647034
3.20625,-0.448226929,-0.330448151
3.212916667,-0.44965744,-0.327587128
3.219583333,-0.458240509,-0.326156616
3.22625,-0.471591949,-0.326633453
3.232916667,-0.487327576,-0.328063965
3.239583333,-0.504970551,-0.330448151
3.24625,-0.521183014,-0.332355499
3.252916667,-0.534534454,-0.331878662
3.259583333,-0.542163849,-0.327587128
3.26625,-0.540733337,-0.319004059
3.272916667,-0.527858734,-0.30708313
3.279583333,-0.503063202,-0.290870667
3.28625,-0.469207764,-0.272750854
3.292916667,-0.430107117,-0.253677368
3.299583333,-0.390052795,-0.236988068
3.30625,-0.353336334,-0.222682953
3.312916667,-0.323295593,-0.211715698
3.319583333,-0.301361084,-0.205039978
3.32625,-0.288009644,-0.202655792
3.332916667,-0.28181076,-0.203609467
3.339583333,-0.282764435,-0.207901001
3.34625,-0.289440155,-0.215053558
3.352916667,-0.300884247,-0.22315979
3.359583333,-0.315189362,-0.232219696
3.36625,-0.332832336,-0.240802765
3.372916667,-0.352859497,-0.249385834
3.379583333,-0.375747681,-0.257492065
3.38625,-0.399589539,-0.26512146
3.392916667,-0.424385071,-0.273227692
3.399583333,-0.451087952,-0.282287598
3.40625,-0.480175018,-0.292301178
3.412916667,-0.509738922,-0.302791595
3.419583333,-0.539779663,-0.314712524
3.42625,-0.570297241,-0.327110291
3.432916667,-0.601291656,-0.339031219
3.439583333,-0.632286072,-0.349521637
3.44625,-0.663280487,-0.35905838
3.452916667,-0.693798065,-0.368595123
3.459583333,-0.723361969,-0.377178192
3.46625,-0.751018524,-0.385761261
3.472916667,-0.776767731,-0.393867493
3.479583333,-0.801563263,-0.402450562
3.48625,-0.824928284,-0.410079956
3.492916667,-0.846862793,-0.416278839
3.499583333,-0.867366791,-0.420093536
3.50625,-0.886440277,-0.422477722
3.512916667,-0.904083252,-0.423431396
3.519583333,-0.919818878,-0.423431396
3.52625,-0.932216644,-0.422000885
3.532916667,-0.942230225,-0.421047211
3.539583333,-0.950813293,-0.420093536
3.54625,-0.957965851,-0.419139862
3.552916667,-0.96321106,-0.416755676
3.559583333,-0.967979431,-0.413894653
3.56625,-0.971794128,-0.410556793
3.572916667,-0.974655151,-0.407218933
3.579583333,-0.976085663,-0.403404236
3.58625,-0.9765625,-0.400543213
3.592916667,-0.9765625,-0.399112701
3.599583333,-0.9765625,-0.399112701
3.60625,-0.9765625,-0.399112701
3.612916667,-0.976085663,-0.399112701
3.619583333,-0.975131989,-0.398159027
3.62625,-0.973701477,-0.397205353
3.632916667,-0.971317291,-0.395774841
3.639583333,-0.967502594,-0.39434433
3.64625,-0.962734222,-0.392436981
3.652916667,-0.957012177,-0.391483307
3.659583333,-0.951290131,-0.390052795
3.66625,-0.945091248,-0.388622284
3.672916667,-0.939369202,-0.387191772
3.679583333,-0.933170319,-0.385284424
3.68625,-0.926971436,-0.383377075
3.692916667,-0.920772552,-0.380992889
3.699583333,-0.914573669,-0.378131866
3.70625,-0.908374786,-0.376224518
3.712916667,-0.901699066,-0.373840332
3.719583333,-0.894546509,-0.370979309
3.72625,-0.887393951,-0.367641449
3.732916667,-0.879764557,-0.365257263
3.739583333,-0.872135162,-0.36239624
3.74625,-0.864982605,-0.358581543
3.752916667,-0.858306885,-0.355243683
3.759583333,-0.853538513,-0.351905823
3.76625,-0.849723816,-0.349521637
3.772916667,-0.846385956,-0.348091125
3.779583333,-0.84400177,-0.347614288
3.78625,-0.842094421,-0.347614288
3.792916667,-0.84066391,-0.348091125
3.799583333,-0.840187073,-0.3490448
3.80625,-0.839710236,-0.349998474
3.812916667,-0.84066391,-0.349998474
3.819583333,-0.842571259,-0.350475311
3.82625,-0.844478607,-0.351905823
3.832916667,-0.846385956,-0.354290009
3.839583333,-0.848770142,-0.356674194
3.84625,-0.852108002,-0.35905838
3.852916667,-0.854969025,-0.360965729
3.859583333,-0.85735321,-0.363349915
3.86625,-0.859737396,-0.365257263
3.872916667,-0.861644745,-0.366210938
3.879583333,-0.862598419,-0.367164612
3.88625,-0.863075256,-0.36907196
3.892916667,-0.864505768,-0.370979309
3.899583333,-0.865459442,-0.373363495
3.90625,-0.866889954,-0.375747681
3.912916667,-0.868797302,-0.377178192
3.919583333,-0.870227814,-0.378608704
3.92625,-0.871181488,-0.379562378
3.932916667,-0.871658325,-0.380039215
3.939583333,-0.872612,-0.380992889
3.94625,-0.873088837,-0.382423401
3.952916667,-0.873565674,-0.38433075
3.959583333,-0.874519348,-0.386238098
3.96625,-0.874996185,-0.387191772
3.972916667,-0.874996185,-0.38766861
3.979583333,-0.874996185,-0.388145447
3.98625,-0.874996185,-0.388145447
3.992916667,-0.875473022,-0.388145447
3.999583333,-0.87594986,-0.388145447
4.00625,-0.877380371,-0.390052795
4.012916667,-0.87928772,-0.393390656
4.019583333,-0.881671906,-0.396728516
4.02625,-0.884532928,-0.399112701
4.032916667,-0.887870789,-0.40102005
4.039583333,-0.891208649,-0.401973724
4.04625,-0.894546509,-0.401973724
4.052916667,-0.897407532,-0.401973724
4.059583333,-0.900745392,-0.402450562
