retention_minutes,abs_254nm,abs_280nm
2.10875,-0.709056854,-0.233650208
2.115416667,-0.74338913,-0.258922577
2.122083333,-0.774860382,-0.282287598
2.12875,-0.803470612,-0.30374527
2.135416667,-0.829219818,-0.323295593
2.142083333,-0.851631165,-0.340938568
2.14875,-0.870704651,-0.356197357
2.155416667,-0.885009766,-0.368118286
2.162083333,-0.890254974,-0.377178192
2.16875,-0.88262558,-0.380992889
2.175416667,-0.856399536,-0.379562378
2.182083333,-0.811576843,-0.372886658
2.18875,-0.751018524,-0.364303589
2.195416667,-0.682353973,-0.357151031
2.202083333,-0.614643097,-0.353813171
2.20875,-0.554084778,-0.355243683
2.215416667,-0.502586365,-0.360488892
2.222083333,-0.460624695,-0.367164612
2.22875,-0.424385071,-0.371932983
2.235416667,-0.389099121,-0.370502472
2.242083333,-0.351428986,-0.361919403
2.24875,-0.311374664,-0.348091125
2.255416667,-0.273227692,-0.331401825
2.262083333,-0.239372253,-0.315666199
2.26875,-0.213623047,-0.301837921
2.275416667,-0.195026398,-0.292301178
2.282083333,-0.183582306,-0.286579132
2.28875,-0.178813934,-0.283718109
2.295416667,-0.178337097,-0.282764435
2.302083333,-0.180244446,-0.28181076
2.30875,-0.183582306,-0.280857086
2.315416667,-0.185489655,-0.277996063
2.322083333,-0.185966492,-0.273704529
2.32875,-0.18453598,-0.267505646
2.335416667,-0.180721283,-0.258922577
2.342083333,-0.175476074,-0.248432159
2.34875,-0.169754028,-0.236034393
2.355416667,-0.164031982,-0.22315979
2.362083333,-0.159740448,-0.210285187
2.36875,-0.156879425,-0.199794769
2.375416667,-0.156402588,-0.1912117
2.382083333,-0.158309937,-0.186443329
2.38875,-0.162601471,-0.184059143
2.395416667,-0.169277191,-0.184059143
2.402083333,-0.176906586,-0.185489655
2.40875,-0.186443329,-0.188350677
2.415416667,-0.196933746,-0.191688538
2.422083333,-0.207901001,-0.195026398
2.42875,-0.218868256,-0.197887421
2.435416667,-0.22983551,-0.200748444
2.442083333,-0.240802765,-0.203609467
2.44875,-0.252246857,-0.205516815
2.455416667,-0.263214111,-0.207424164
2.462083333,-0.273704529,-0.209331512
2.46875,-0.284194946,-0.211715698
2.475416667,-0.293731689,-0.214099884
2.482083333,-0.303268433,-0.217914581
2.48875,-0.312805176,-0.221729279
2.495416667,-0.321865082,-0.225543976
2.502083333,-0.330448151,-0.228881836
2.50875,-0.338554382,-0.230789185
2.515416667,-0.346660614,-0.232219696
2.522083333,-0.35572052,-0.23317337
2.52875,-0.364780426,-0.233650208
2.535416667,-0.372409821,-0.234603882
2.542083333,-0.377655029,-0.234127045
2.54875,-0.378608704,-0.231266022
2.555416667,-0.371456146,-0.223636627
2.562083333,-0.351905823,-0.207424164
2.56875,-0.315666199,-0.182628632
2.575416667,-0.262737274,-0.148296356
2.582083333,-0.194072723,-0.106811523
2.58875,-0.113964081,-0.061035156
2.595416667,-0.026702881,-0.013828278
2.602083333,0.062465668,0.032424927
2.60875,0.147342682,0.076293945
2.615416667,0.222682953,0.115871429
2.622083333,0.286579132,0.150203705
2.62875,0.339031219,0.180244446
2.635416667,0.380516052,0.205993652
2.642083333,0.410079956,0.226020813
2.64875,0.427246094,0.239849091
2.655416667,0.430107117,0.245571136
2.662083333,0.417709351,0.243663788
2.66875,0.39100647,0.234127045
2.675416667,0.3490448,0.216960907
2.682083333,0.293731689,0.192165375
2.68875,0.225543976,0.159263611
2.695416667,0.147342682,0.120639801
2.702083333,0.063419342,0.078201294
2.70875,-0.025272369,0.033855438
2.715416667,-0.116825104,-0.01335144
2.722083333,-0.211715698,-0.061988831
2.72875,-0.308036804,-0.111103058
2.735416667,-0.403404236,-0.159263611
2.742083333,-0.496864319,-0.20647049
2.74875,-0.588417053,-0.252723694
2.755416667,-0.677108765,-0.297546387
2.762083333,-0.760555267,-0.339031219
2.76875,-0.83732605,-0.377178192
2.775416667,-0.906467438,-0.411987305
2.782083333,-0.968933105,-0.443458557
2.78875,-1.024723053,-0.472068787
2.795416667,-1.073360443,-0.497341156
2.802083333,-1.112937927,-0.517845154
2.80875,-1.14440918,-0.534057617
2.815416667,-1.168727875,-0.545501709
2.822083333,-1.18637085,-0.553131104
2.82875,-1.195907593,-0.556468964
2.835416667,-1.197814941,-0.555515289
2.842083333,-1.19304657,-0.551223755
2.84875,-1.183509827,-0.544071198
2.855416667,-1.172065735,-0.536441803
2.862083333,-1.16109848,-0.530719757
2.86875,-1.154899597,-0.529766083
2.875416667,-1.157283783,-0.534534454
2.882083333,-1.172542572,-0.54693222
2.88875,-1.202106476,-0.566959381
2.895416667,-1.245498657,-0.594615936
2.902083333,-1.298904419,-0.627040863
2.90875,-1.358032227,-0.662326813
2.915416667,-1.420497894,-0.699520111
2.922083333,-1.485824585,-0.737667084
2.92875,-1.550197601,-0.774860382
2.935416667,-1.61075592,-0.809669495
2.942083333,-1.668930054,-0.842094421
2.94875,-1.724720001,-0.872135162
2.955416667,-1.777648926,-0.899791718
2.962083333,-1.826286316,-0.925540924
2.96875,-1.870632172,-0.949382782
2.975416667,-1.91116333,-0.970840454
2.982083333,-1.947879791,-0.990390778
2.98875,-1.980781555,-1.007080078
2.995416667,-2.009391785,-1.021385193
3.002083333,-2.033233643,-1.032829285
3.00875,-2.050876617,-1.040935516
3.015416667,-2.062320709,-1.046657562
3.022083333,-2.066612244,-1.049041748
3.02875,-2.063751221,-1.047611237
3.035416667,-2.052783966,-1.043319702
3.042083333,-2.034664154,-1.035690308
3.04875,-2.009391785,-1.023769379
3.055416667,-1.977443695,-1.007556915
3.062083333,-1.938819885,-0.988006592
3.06875,-1.893997192,-0.965595245
3.075416667,-1.844882965,-0.940799713
3.082083333,-1.791477203,-0.912666321
3.08875,-1.735210419,-0.883102417
3.095416667,-1.676559448,-0.852584839
3.102083333,-1.618385315,-0.821590424
3.10875,-1.561164856,-0.790596008
3.115416667,-1.505851746,-0.759601593
3.122083333,-1.452445984,-0.730514526
3.12875,-1.400470734,-0.702381134
3.135416667,-1.349925995,-0.675678253
3.142083333,-1.298427582,-0.649929047
3.14875,-1.24502182,-0.625133514
3.155416667,-1.188278198,-0.599861145
3.162083333,-1.127243042,-0.573635101
3.16875,-1.062393188,-0.54693222
3.175416667,-0.994682312,-0.519752502
3.182083333,-0.926494598,-0.493049622
3.18875,-0.859260559,-0.466823578
3.195416667,-0.795841217,-0.443458557
3.202083333,-0.739574432,-0.423431396
3.20875,-0.692367554,-0.405788422
3.215416667,-0.655651093,-0.39100647
3.222083333,-0.628948212,-0.379085541
3.22875,-0.611782074,-0.36907196
3.235416667,-0.602722168,-0.360965729
3.242083333,-0.599384308,-0.354290009
3.24875,-0.600814819,-0.349521637
3.255416667,-0.605583191,-0.346183777
3.262083333,-0.610351563,-0.342845917
3.26875,-0.612735748,-0.338554382
3.275416667,-0.611305237,-0.332355499
3.282083333,-0.603199005,-0.323295593
3.28875,-0.584602356,-0.31042099
3.295416667,-0.555515289,-0.292778015
3.302083333,-0.515937805,-0.272274017
3.30875,-0.470161438,-0.251293182
3.315416667,-0.421524048,-0.231742859
3.322083333,-0.374794006,-0.215530396
3.32875,-0.333309174,-0.201702118
3.335416667,-0.30040741,-0.191688538
3.342083333,-0.277996063,-0.185966492
3.34875,-0.26512146,-0.183105469
3.355416667,-0.260353088,-0.183105469
3.362083333,-0.262737274,-0.18453598
3.36875,-0.270366669,-0.188827515
3.375416667,-0.283241272,-0.196456909
3.382083333,-0.299930573,-0.205993652
3.38875,-0.319480896,-0.216007233
3.395416667,-0.341892242,-0.226020813
3.402083333,-0.367641449,-0.235557556
3.40875,-0.395774841,-0.246047974
3.415416667,-0.425338745,-0.256061554
3.422083333,-0.45633316,-0.265598297
3.42875,-0.487804413,-0.275611877
3.435416667,-0.52022934,-0.286579132
3.442083333,-0.552654266,-0.298023224
3.44875,-0.585079193,-0.310897827
3.455416667,-0.616550446,-0.323295593
3.462083333,-0.648498535,-0.334739685
3.46875,-0.680446625,-0.346183777
3.475416667,-0.71144104,-0.357627869
3.482083333,-0.741481781,-0.368595123
3.48875,-0.770568848,-0.378131866
3.495416667,-0.79870224,-0.387191772
3.502083333,-0.824928284,-0.395298004
3.50875,-0.849723816,-0.403404236
3.515416667,-0.873088837,-0.41103363
3.522083333,-0.895023346,-0.416755676
3.52875,-0.915050507,-0.420570374
3.535416667,-0.932216644,-0.423908234
3.542083333,-0.946998596,-0.426769257
3.54875,-0.958919525,-0.428676605
3.555416667,-0.968456268,-0.430107117
3.562083333,-0.975131989,-0.430583954
3.56875,-0.978946686,-0.430107117
3.575416667,-0.980854034,-0.428199768
3.582083333,-0.981330872,-0.424861908
3.58875,-0.980854034,-0.420570374
3.595416667,-0.979423523,-0.416278839
3.602083333,-0.977039337,-0.411987305
3.60875,-0.972747803,-0.40769577
3.615416667,-0.967502594,-0.40435791
3.622083333,-0.961780548,-0.401973724
3.62875,-0.956058502,-0.399589539
3.635416667,-0.950336456,-0.397205353
3.642083333,-0.945568085,-0.394821167
3.64875,-0.942230225,-0.392913818
3.655416667,-0.939846039,-0.391483307
3.662083333,-0.937461853,-0.39100647
3.66875,-0.93460083,-0.39100647
3.675416667,-0.930786133,-0.390052795
3.682083333,-0.925064087,-0.389575958
3.68875,-0.918865204,-0.388622284
3.695416667,-0.911712646,-0.387191772
3.702083333,-0.904560089,-0.385284424
3.70875,-0.898361206,-0.383377075
3.715416667,-0.89263916,-0.381469727
3.722083333,-0.888347626,-0.379562378
3.72875,-0.884056091,-0.377655029
3.735416667,-0.880718231,-0.375747681
3.742083333,-0.878334045,-0.374317169
3.74875,-0.876426697,-0.373363495
3.755416667,-0.874996185,-0.372409821
3.762083333,-0.874042511,-0.371456146
3.76875,-0.872612,-0.370979309
3.775416667,-0.871658325,-0.370502472
3.782083333,-0.870704651,-0.370025635
3.78875,-0.870227814,-0.36907196
3.795416667,-0.870227814,-0.368595123
3.802083333,-0.871658325,-0.36907196
3.80875,-0.874519348,-0.370025635
3.815416667,-0.877857208,-0.370979309
3.822083333,-0.882148743,-0.371932983
3.82875,-0.886440277,-0.373840332
3.835416667,-0.891208649,-0.377178192
3.842083333,-0.896930695,-0.380039215
3.84875,-0.90265274,-0.382423401
3.855416667,-0.908851624,-0.385761261
3.862083333,-0.916481018,-0.389575958
3.86875,-0.923633575,-0.393867493
3.875416667,-0.930786133,-0.398159027
3.882083333,-0.938415527,-0.401973724
3.88875,-0.945568085,-0.406265259
3.895416667,-0.952720642,-0.410079956
3.902083333,-0.958919525,-0.412464142
3.90875,-0.964641571,-0.413417816
3.915416667,-0.96988678,-0.413417816
3.922083333,-0.973701477,-0.413894653
3.92875,-0.977039337,-0.415325165
3.935416667,-0.980854034,-0.417232513
3.942083333,-0.985145569,-0.419139862
3.94875,-0.989437103,-0.422477722
3.955416667,-0.993728638,-0.425815582
3.962083333,-0.998020172,-0.429153442
3.96875,-1.001834869,-0.43296814
3.975416667,-1.005172729,-0.435829163
3.982083333,-1.007080078,-0.438690186
3.98875,-1.00851059,-0.441074371
3.995416667,-1.008987427,-0.443935394
4.002083333,-1.009464264,-0.445842743
4.00875,-1.008987427,-0.448226929
4.015416667,-1.008033752,-0.449180603
4.022083333,-1.006603241,-0.450134277
4.02875,-1.005172729,-0.451564789
4.035416667,-1.003742218,-0.4529953
4.042083333,-1.002788544,-0.454425812
4.04875,-1.001834869,-0.455856323
4.055416667,-1.000881195,-0.457286835
4.062083333,-1.000404358,-0.459671021
4.06875,-0.999927521,-0.461101532
4.075416667,-0.998973846,-0.461101532
4.082083333,-0.997543335,-0.461101532
4.08875,-0.996112823,-0.461101532
4.095416667,-0.995635986,-0.461101532
4.102083333,-0.995635986,-0.461578369
4.10875,-0.997066498,-0.463008881
4.115416667,-1.000404358,-0.465869904
4.122083333,-1.005649567,-0.469684601
4.12875,-1.012325287,-0.473022461
4.135416667,-1.020908356,-0.475883484
4.142083333,-1.030445099,-0.479698181
4.14875,-1.042366028,-0.483512878
4.155416667,-1.055240631,-0.487327576
4.162083333,-1.068592072,-0.491142273
4.16875,-1.083374023,-0.49495697
4.175416667,-1.099586487,-0.499248505
4.182083333,-1.116752625,-0.504016876
4.18875,-1.134395599,-0.508785248
4.195416667,-1.152038574,-0.513553619
4.202083333,-1.169681549,-0.518798828
4.20875,-1.187801361,-0.524044037
4.215416667,-1.204490662,-0.528812408
4.222083333,-1.220703125,-0.533103943
4.22875,-1.23500824,-0.53691864
4.235416667,-1.247882843,-0.5402565
4.242083333,-1.25837326,-0.542640686
4.24875,-1.267433167,-0.544548035
4.255416667,-1.276493073,-0.546455383
4.262083333,-1.284122467,-0.548362732
4.26875,-1.291275024,-0.549793243
4.275416667,-1.297473907,-0.549316406
4.282083333,-1.302719116,-0.548839569
4.28875,-1.305580139,-0.548362732
4.295416667,-1.306056976,-0.547409058
4.302083333,-1.303672791,-0.545501709
4.30875,-1.298427582,-0.54359436
4.315416667,-1.29032135,-0.541210175
4.322083333,-1.278877258,-0.538825989
4.32875,-1.264572144,-0.535011292
4.335416667,-1.24835968,-0.53024292
4.342083333,-1.230239868,-0.524520874
4.34875,-1.211166382,-0.519752502
4.355416667,-1.192092896,-0.514507294
4.362083333,-1.173496246,-0.510215759
4.36875,-1.156330109,-0.505924225
4.375416667,-1.14107132,-0.502109528
4.382083333,-1.127243042,-0.499248505
4.38875,-1.116275787,-0.497341156
4.395416667,-1.107215881,-0.496387482
4.402083333,-1.100063324,-0.495910645
4.40875,-1.094341278,-0.496864319
4.415416667,-1.090526581,-0.498771667
4.422083333,-1.088142395,-0.500679016
4.42875,-1.087188721,-0.502586365
4.435416667,-1.087188721,-0.503540039
4.442083333,-1.088142395,-0.504493713
4.44875,-1.089096069,-0.505447388
4.455416667,-1.090526581,-0.506877899
4.462083333,-1.091003418,-0.508308411
4.46875,-1.091003418,-0.508785248
4.475416667,-1.091003418,-0.509262085
4.482083333,-1.090526581,-0.509738922
4.48875,-1.089096069,-0.509738922
4.495416667,-1.086235046,-0.509262085
4.502083333,-1.081943512,-0.507354736
4.50875,-1.076698303,-0.506401062
4.515416667,-1.069068909,-0.505924225
4.522083333,-1.059532166,-0.504970551
4.52875,-1.047134399,-0.503540039
4.535416667,-1.032829285,-0.501155853
4.542083333,-1.016139984,-0.49829483
4.54875,-0.996112823,-0.49495697
4.555416667,-0.97322464,-0.491142273
4.562083333,-0.948429108,-0.486850739
4.56875,-0.923156738,-0.482559204
4.575416667,-0.897884369,-0.477790833
4.582083333,-0.874042511,-0.473499298
4.58875,-0.852108002,-0.469207764
4.595416667,-0.832557678,-0.463485718
4.602083333,-0.815868378,-0.458240509
4.60875,-0.802516937,-0.453948975
4.615416667,-0.792980194,-0.451564789
4.622083333,-0.785827637,-0.450134277
4.62875,-0.781536102,-0.450134277
4.635416667,-0.779628754,-0.451087952
4.642083333,-0.780105591,-0.4529953
4.64875,-0.780582428,-0.453948975
4.655416667,-0.782012939,-0.454902649
4.662083333,-0.783443451,-0.455379486
4.66875,-0.7853508,-0.454902649
4.675416667,-0.786781311,-0.454425812
4.682083333,-0.788211823,-0.453472137
4.68875,-0.789642334,-0.4529953
4.695416667,-0.791072845,-0.452041626
4.702083333,-0.792980194,-0.450611115
4.70875,-0.794410706,-0.450134277
4.715416667,-0.795841217,-0.450611115
4.722083333,-0.797271729,-0.451564789
4.72875,-0.799179077,-0.452518463
4.735416667,-0.801086426,-0.453948975
4.742083333,-0.802993774,-0.454902649
