sample	well	conc	GEF_conc	date	k_est	span1	f_plateau	span2	cutoff_time	back_signal	fit	linear_fit_fraction	intercept	deadtime	data_file
PE4_R108L	E10	25	20	20181214	0.0026	729	907	7500		exp	lin	0.1	2485	0	data/20181214_GEF_FRET_assay.txt
PE4_R108L	C2	25	20	20181217	0.007	2500	1760	7500		exp	lin	0.1	2440	0	data/20181217_GEF_FRET_assay.txt
PE4_R108L	E11	29	20	20181214	0.0029	816	986	8700		exp	lin	0.1	2855	0	data/20181214_GEF_FRET_assay.txt
PE4_R108L	E12	33	20	20181214	0.0028	842	1216	9900		exp	lin	0.1	3445	0	data/20181214_GEF_FRET_assay.txt
PE4_R108L	A1	37	20	20181214	0.0023	1067	1802	11100		exp	lin	0.1	3789	0	data/20181214_GEF_FRET_assay3.txt
PE4_R108L	A2	45	20	20181214	0.0022	1257	2271	13500		exp	lin	0.1	4590	0	data/20181214_GEF_FRET_assay3.txt
PE4_R108L	C3	45	20	20181217	0.007	4500	3160	13500		exp	lin	0.1	4500	0	data/20181217_GEF_FRET_assay.txt
PE4_R108L	A3	50	20	20181214	0.0022	1351	2562	15000		exp	lin	0.1	5070	0	data/20181214_GEF_FRET_assay3.txt
PE4_R108L	A5	70	20	20181214	0.0019	1620	3709	21000		exp	lin	0.08	6780	0	data/20181214_GEF_FRET_assay3.txt
PE4_R108L	A6	80	20	20181214	0.0019	1780	4215	24000		exp	lin	0.1	7671	0	data/20181214_GEF_FRET_assay3.txt
PE4_R108L	A7	90	20	20181214	0.0019	1908	4704	27000		exp	lin	0.1	8469	0	data/20181214_GEF_FRET_assay3.txt
PE4_R108L	A8	110	20	20181214	0.0018	2083	5618	33000		exp	lin	0.1	9955	0	data/20181214_GEF_FRET_assay3.txt
PE4_R108L	A9	130	20	20181214	0.0017	2312	6904	39000		exp	lin	0.08	11830	0	data/20181214_GEF_FRET_assay3.txt
PE4_R108L	A10	150	20	20181214	0.0018	2371	7345	45000		exp	lin	0.05	12810	0	data/20181214_GEF_FRET_assay3.txt
PE4_R108L	A11	200	20	20181214	0.0017	2592	9021	60000		exp	lin	0.08	15549	0	data/20181214_GEF_FRET_assay3.txt
PE4_R108L	C4	200	20	20181217	0.007	20000	14000	60000		exp	lin	0.05	15670	0	data/20181217_GEF_FRET_assay.txt
PE4_R108L	A12	250	20	20181214	0.0017	1800	10120	75000		exp	lin	0.1	18395	0	data/20181214_GEF_FRET_assay3.txt
PE4_R108L	C5	300	20	20181217	0.007	30000	21000	90000		exp	lin	0.05	20820	0	data/20181217_GEF_FRET_assay.txt
PE4_R108L	C6	400	20	20181217	0.007	40000	28000	120000		exp	lin	0.05	25190	0	data/20181217_GEF_FRET_assay.txt
PE5_R108A	A2	0.25	5	20181119	0.04	170	330	75		exp	exp	0.15		0	data/20181119_GEF_FRET_assay11.txt
PE5_R108A	C5	0.5	5	20180827	0.02	250	800	150		exp	exp	0.15		0	data/20180827_GEF_FRET_assay2.txt
PE5_R108A	A4	0.5	5	20181119	0.03	333	710	150		exp	exp	0.15		0	data/20181119_GEF_FRET_assay13.txt
PE5_R108A	G1	0.5	5	20181121	0.05	200	380	150		exp	exp	0.15		0	data/20181121_GEF_FRET_assay9.txt
PE5_R108A	G3	0.5	5	20181121	0.06	180	200	150		exp	exp	0.15		0	data/20181121_GEF_FRET_assay11.txt
PE5_R108A	A2	0.5	5	20190114	0.0506	194	400	128		exp	exp	0.1		0	data/20190114_GEF_FRET_assay2.txt
PE5_R108A	A6	0.75	5	20180827	0.02	350	1100	225		exp	exp	0.15		0	data/20180827_GEF_FRET_assay.txt
PE5_R108A	G4	0.75	5	20181121	0.04	300	680	225		exp	exp	0.15		0	data/20181121_GEF_FRET_assay12.txt
PE5_R108A	A3	0.75	5	20190114	0.0424	323	36	777		exp	exp	0.1		0	data/20190114_GEF_FRET_assay3.txt
PE5_R108A	C6	1	5	20180827	0.02	760	1675	300		exp	exp	0.15		0	data/20180827_GEF_FRET_assay2.txt
PE5_R108A	E4	1	5	20181121	0.03	340	700	300		exp	exp	0.15		0	data/20181121_GEF_FRET_assay4.txt
PE5_R108A	C1	1	5	20190114	0.0392	236	415	377		exp	exp	0.1		0	data/20190114_GEF_FRET_assay4.txt
PE5_R108A	A7	1.25	5	20180827	0.02	750	2000	375		exp	exp	0.15		0	data/20180827_GEF_FRET_assay.txt
PE5_R108A	C2	1.25	5	20190114	0.0289	380	593	478		exp	exp	0.1		0	data/20190114_GEF_FRET_assay4.txt
PE5_R108A	C7	1.5	5	20180827	0.01	1117.5	2512.5	450		exp	exp	0.15		0	data/20180827_GEF_FRET_assay2.txt
PE5_R108A	C3	1.5	5	20190114	0.0253	493	761	549		exp	exp	0.1		0	data/20190114_GEF_FRET_assay4.txt
PE5_R108A	C4	1.5	5	20190114	0.0315	515	426	955		exp	exp	0.1		0	data/20190114_GEF_FRET_assay4.txt
PE5_R108A	A8	1.75	5	20180827	0.01	1250	2931.25	525		exp	exp	0.15		0	data/20180827_GEF_FRET_assay.txt
PE5_R108A	C8	2	5	20180827	0.02	1490	3350	600		exp	exp	0.15		0	data/20180827_GEF_FRET_assay2.txt
PE5_R108A	C5	2	5	20190114	0.0233	725	1147	585		exp	exp	0.1		0	data/20190114_GEF_FRET_assay4.txt
PE5_R108A	E5	2.25	5	20180827	0.01	1676.25	3768.75	675		exp	exp	0.15		0	data/20180827_GEF_FRET_assay3.txt
PE5_R108A	G5	2.5	5	20180827	0.007	1600	3800	750		exp	exp	0.15		0	data/20180827_GEF_FRET_assay4.txt
PE5_R108A	C6	2.5	5	20190114	0.0208	877	974	1243		exp	exp	0.1		0	data/20190114_GEF_FRET_assay4.txt
PE5_R108A	E6	2.75	5	20180827	0.01	2048.75	4606.25	825	1000	exp	exp	0.15		0	data/20180827_GEF_FRET_assay3.txt
PE5_R108A	G6	3	5	20180827	0.01	2235	5025	900		exp	exp	0.15		0	data/20180827_GEF_FRET_assay4.txt
PE5_R108A	E7	3.25	5	20180827	0.01	2421.25	5000	975	500	exp	exp	0.15		0	data/20180827_GEF_FRET_assay3.txt
PE5_R108A	G7	3.5	5	20180827	0.007	2607.5	5862.5	1050		exp	exp	0.15		0	data/20180827_GEF_FRET_assay4.txt
PE5_R108A	E8	4	5	20180827	0.007	2980	6000	1200		exp	exp	0.15		0	data/20180827_GEF_FRET_assay3.txt
PE5_R108A	G8	4.5	5	20180827	0.007	2500	5500	1350		exp	exp	0.15		0	data/20180827_GEF_FRET_assay4.txt
PE5_R108A	A5	5	5	20180827	0.009	3400	5000	1500		exp	exp	0.15		0	data/20180827_GEF_FRET_assay5.txt
PE5_R108A	C7	5	5	20190114	0.011	1989	2550	1856		exp	exp	0.1		0	data/20190114_GEF_FRET_assay4.txt
PE5_R108A	C7	5.5	5	20180827	0.006	3500	7000	1650		exp	exp	0.15		0	data/20180827_GEF_FRET_assay7.txt
PE5_R108A	A6	6	5	20180827	0.007	4470	10050	1800		exp	exp	0.15		0	data/20180827_GEF_FRET_assay5.txt
PE5_R108A	C8	7	5	20180827	0.007	4500	9000	2100		exp	exp	0.15		0	data/20180827_GEF_FRET_assay7.txt
PE5_R108A	C8	7.5	5	20190114	0.0077	3070	4060	2931		exp	exp	0.1		0	data/20190114_GEF_FRET_assay4.txt
PE5_R108A	A7	8	5	20180827	0.004	5000	13400	2400		exp	exp	0.15		0	data/20180827_GEF_FRET_assay5.txt
PE5_R108A	A7	9	5	20180827	0.004	5200	12500	2700		exp	exp	0.15		0	data/20180827_GEF_FRET_assay6.txt
PE5_R108A	C9	9	5	20180827	0.003	5500	12500	2700		exp	exp	0.15		0	data/20180827_GEF_FRET_assay7.txt
PE5_R108A	C9	9	5	20190114	0.0063	3781	4827	3768		exp	exp	0.1	12378	0	data/20190114_GEF_FRET_assay4.txt
PE5_R108A	A8	10	5	20180827	0.004	6000	16000	3000		exp	exp	0.15		0	data/20180827_GEF_FRET_assay5.txt
PE5_R108A	C10	10	5	20190114	0.0056	4273	5816	4321		exp	exp	0.1	14410	0	data/20190114_GEF_FRET_assay4.txt
PE5_R108A	C11	11	5	20190114	0.0052	4528	5709	4747		exp	exp	0.1	14984	0	data/20190114_GEF_FRET_assay4.txt
PE5_R108A	A8	12	5	20180827	0.004	6400	13000	3600		exp	exp	0.15		0	data/20180827_GEF_FRET_assay6.txt
PE5_R108A	C10	12	5	20180827	0.004	6200	14000	3600		exp	exp	0.15		0	data/20180827_GEF_FRET_assay7.txt
PE5_R108A	C12	12	5	20190114	0.004	4972	6647	5155		exp	exp	0.1	16775	0	data/20190114_GEF_FRET_assay4.txt
PE6_H141V	E7	0.25	5	20180828	0.009	450	790	75		exp	exp	0.1	1640	0	data/20180828_GEF_FRET_assay2.txt
PE6_H141V	E7	0.5	5	20180828	0.009	400	590	150	3000	exp	exp	0.1	1325	0	data/20180828_GEF_FRET_assay3.txt
PE6_H141V	E8	0.75	5	20180828	0.0055	850	900	225		exp	exp	0.1	2229	0	data/20180828_GEF_FRET_assay2.txt
PE6_H141V	E9	1	5	20180828	0.005	1100	1600	300		exp	exp	0.1	3089	0	data/20180828_GEF_FRET_assay2.txt
PE6_H141V	E10	1.5	5	20180828	0.003	1700	2300	450		exp	lin	0.1	4900	0	data/20180828_GEF_FRET_assay2.txt
PE6_H141V	E8	1.5	5	20180828	0.003	1900	2230	450		exp	exp	0.1	4750	0	data/20180828_GEF_FRET_assay3.txt
PE6_H141V	C7	1.75	5	20180828	0.003	1900	2200	525		exp	lin	0.1	5331	0	data/20180828_GEF_FRET_assay.txt
PE6_H141V	C8	2	5	20180828	0.003	2200	2900	600		exp	lin	0.1	6370	0	data/20180828_GEF_FRET_assay.txt
PE6_H141V	E9	2	5	20180828	0.002	2300	2800	600		exp	lin	0.1	5860	0	data/20180828_GEF_FRET_assay3.txt
PE6_H141V	E11	2.25	5	20180828	0.002	2500	3400	675		exp	lin	0.1	6835	0	data/20180828_GEF_FRET_assay2.txt
PE6_H141V	C9	2.5	5	20180828	0.002	2700	3500	750		exp	lin	0.1	7720	0	data/20180828_GEF_FRET_assay.txt
PE6_H141V	C10	3	5	20180828	0.002	2700	3200	900		exp	lin	0.1	7630	0	data/20180828_GEF_FRET_assay.txt
PE6_H141V	E10	3	5	20180828	0.002	3200	4800	900		exp	lin	0.1	8920	0	data/20180828_GEF_FRET_assay3.txt
PE6_H141V	E12	3.25	5	20180828	0.001	3600	5200	975		exp	lin	0.1	9890	0	data/20180828_GEF_FRET_assay2.txt
PE6_H141V	E11	3.5	5	20180828	0.001	3800	5800	1050		lin	lin	0.1	10260	0	data/20180828_GEF_FRET_assay3.txt
PE6_H141V	C11	3.75	5	20180828	0.001	4000	5000	1125		exp	lin	0.1	11110	0	data/20180828_GEF_FRET_assay.txt
PE6_H141V	C12	4	5	20180828	0.001	3600	4900	1200		exp	lin	0.1	10400	0	data/20180828_GEF_FRET_assay.txt
PE6_H141V	E12	4.5	5	20180828	0.001	4500	6900	1350		exp	lin	0.1	12310	0	data/20180828_GEF_FRET_assay3.txt
PE6_H141V	G7	5	5	20180828	0.001	4100	6500	1500		exp	lin	0.1	13880	0	data/20180828_GEF_FRET_assay4.txt
PE6_H141V	G8	7	5	20180828	0.001	6000	7100	2100		exp	lin	0.1	19500	0	data/20180828_GEF_FRET_assay4.txt
PE6_H141V	G9	8	5	20180828	0.001	7000	10600	2400		exp	lin	0.08	22330	0	data/20180828_GEF_FRET_assay4.txt
PE6_H141V	G10	9	5	20180828	0.0009	7900	11800	2700		exp	lin	0.07	24770	0	data/20180828_GEF_FRET_assay4.txt
PE6_H141V	G11	10	5	20180828	0.0008	8500	12500	3000		exp	lin	0.07	26580	0	data/20180828_GEF_FRET_assay4.txt
PE6_H141V	G12	12	5	20180828	0.0008	10000	14300	3600		exp	lin	0.07	31640	0	data/20180828_GEF_FRET_assay4.txt
PE7_Q147E	A1	0.25	5	20180831	0.017	160	280	75		exp	exp	0.15		0	data/20180831_GEF_FRET_assay2.txt
PE7_Q147E	A1	0.5	5	20180831	0.013	360	560	150		exp	exp	0.15		0	data/20180831_GEF_FRET_assay3.txt
PE7_Q147E	G2	0.5	5	20190111	0.0109	53	77	43		exp	exp	0.1		0	data/20190111_GEF_FRET_assay3.txt
PE7_Q147E	A2	0.75	5	20180831	0.011	740	900	225		exp	exp	0.15		0	data/20180831_GEF_FRET_assay2.txt
PE7_Q147E	G3	0.75	5	20190111	0.0107	92	114	61		exp	exp	0.1		0	data/20190111_GEF_FRET_assay3.txt
PE7_Q147E	A3	1	5	20180831	0.01	940	960	300		exp	exp	0.15		0	data/20180831_GEF_FRET_assay2.txt
PE7_Q147E	G4	1	5	20190111	0.0089	139	156	87		exp	exp	0.1		0	data/20190111_GEF_FRET_assay3.txt
PE7_Q147E	A2	1.5	5	20180831	0.01	1300	1500	450		exp	exp	0.15		0	data/20180831_GEF_FRET_assay3.txt
PE7_Q147E	A4	1.5	5	20180831	0.01	1300	1500	450		exp	exp	0.15		0	data/20180831_GEF_FRET_assay2.txt
PE7_Q147E	G5	1.5	5	20190111	0.0071	210	228	129		exp	exp	0.1		0	data/20190111_GEF_FRET_assay3.txt
PE7_Q147E	G1	1.75	5	20180831	0.009	1600	1200	525		exp	exp	0.15		0	data/20180831_GEF_FRET_assay.txt
PE7_Q147E	A3	2	5	20180831	0.009	1800	1700	600		exp	exp	0.15		0	data/20180831_GEF_FRET_assay3.txt
PE7_Q147E	G2	2	5	20180831	0.008	2000	1900	600		exp	exp	0.15		0	data/20180831_GEF_FRET_assay.txt
PE7_Q147E	A5	2.25	5	20180831	0.008	1900	2800	675		exp	exp	0.15		0	data/20180831_GEF_FRET_assay2.txt
PE7_Q147E	G3	2.5	5	20180831	0.008	2600	2800	750		exp	exp	0.15		0	data/20180831_GEF_FRET_assay.txt
PE7_Q147E	A4	3	5	20180831	0.007	2500	3100	900		exp	exp	0.15		0	data/20180831_GEF_FRET_assay3.txt
PE7_Q147E	G4	3	5	20180831	0.006	2900	3000	900		exp	exp	0.15		0	data/20180831_GEF_FRET_assay.txt
PE7_Q147E	G6	3	5	20190111	0.0049	458	474	254		exp	exp	0.1		0	data/20190111_GEF_FRET_assay3.txt
PE7_Q147E	A6	3.25	5	20180831	0.007	2800	3300	975		exp	exp	0.15		0	data/20180831_GEF_FRET_assay2.txt
PE7_Q147E	A5	3.5	5	20180831	0.008	2800	3200	1050		exp	exp	0.15		0	data/20180831_GEF_FRET_assay3.txt
PE7_Q147E	G5	3.75	5	20180831	0.005	3400	3800	1125		exp	exp	0.15		0	data/20180831_GEF_FRET_assay.txt
PE7_Q147E	G6	4	5	20180831	0.005	3500	3900	1200		exp	exp	0.15		0	data/20180831_GEF_FRET_assay.txt
PE7_Q147E	A6	4.5	5	20180831	0.005	3000	4900	1350		exp	exp	0.15		0	data/20180831_GEF_FRET_assay3.txt
PE7_Q147E	C1	5	5	20180831	0.005	3700	6000	1500		exp	exp	0.15		0	data/20180831_GEF_FRET_assay4.txt
PE7_Q147E	G7	5	5	20190111	0.0036	758	827	421		exp	exp	0.1	2006	0	data/20190111_GEF_FRET_assay3.txt
PE7_Q147E	C2	7	5	20180831	0.004	5000	9400	2100		exp	exp	0.15		0	data/20180831_GEF_FRET_assay4.txt
PE7_Q147E	G8	7	5	20190111	0.0028	1063	1256	582		exp	exp	0.1	2903	0	data/20190111_GEF_FRET_assay3.txt
PE7_Q147E	C3	8	5	20180831	0.004	5900	11500	2400		exp	exp	0.15		0	data/20180831_GEF_FRET_assay4.txt
PE7_Q147E	C4	9	5	20180831	0.004	6300	12900	2700		exp	exp	0.15		0	data/20180831_GEF_FRET_assay4.txt
PE7_Q147E	G9	9	5	20190111	0.0022	1365	1753	698		exp	exp	0.1	3817	0	data/20190111_GEF_FRET_assay3.txt
PE7_Q147E	C5	10	5	20180831	0.003	6600	15200	3000		exp	exp	0.15		0	data/20180831_GEF_FRET_assay4.txt
PE7_Q147E	G10	11	5	20190111	0.0021	1574	2061	858		exp	exp	0.1	4494	0	data/20190111_GEF_FRET_assay3.txt
PE7_Q147E	C6	12	5	20180831	0.003	7800	17400	3600		exp	exp	0.15		0	data/20180831_GEF_FRET_assay4.txt
PE7_Q147E	G11	13	5	20190111	0.0018	1774	2479	1023		exp	exp	0.1	5300	0	data/20190111_GEF_FRET_assay3.txt
PE7_Q147E	G12	15	5	20190111	0.0017	1986	2807	1232		exp	exp	0.1	6040	0	data/20190111_GEF_FRET_assay3.txt
PE8_F58A	G1	0.25	5	20190110	0.0194	35	42	47		exp	exp	0.1	124	0	data/20190110_GEF_FRET_assay.txt
PE8_F58A	G2	0.5	5	20190110	0.0144	85	75	97		exp	exp	0.1	258	0	data/20190110_GEF_FRET_assay.txt
PE8_F58A	C10	0.51	5	20180827	0.02	570	560	153		exp	exp	0.15		0	data/20180827_GEF_FRET_assay2.txt
PE8_F58A	G3	0.75	5	20190110	0.0126	124	111	122		exp	exp	0.1	358	0	data/20190110_GEF_FRET_assay.txt
PE8_F58A	C11	0.76	5	20180827	0.02	800	1100	228		exp	exp	0.15		0	data/20180827_GEF_FRET_assay2.txt
PE8_F58A	A12	0.89	5	20180827	0.02	850	1100	267		exp	exp	0.15		0	data/20180827_GEF_FRET_assay.txt
PE8_F58A	G4	1	5	20190110	0.0116	181	141	167		exp	exp	0.1		0	data/20190110_GEF_FRET_assay.txt
PE8_F58A	C12	1.01	5	20180827	0.01	1000	730	303		exp	exp	0.15		0	data/20180827_GEF_FRET_assay2.txt
PE8_F58A	E9	1.14	5	20180827	0.01	1100	1000	342		exp	exp	0.15		0	data/20180827_GEF_FRET_assay3.txt
PE8_F58A	G9	1.27	5	20180827	0.01	1300	1500	381		exp	exp	0.15		0	data/20180827_GEF_FRET_assay4.txt
PE8_F58A	E10	1.39	5	20180827	0.009	1400	2000	417		exp	exp	0.15		0	data/20180827_GEF_FRET_assay3.txt
PE8_F58A	G5	1.5	5	20190110	0.0095	285	227	235		exp	exp	0.1		0	data/20190110_GEF_FRET_assay.txt
PE8_F58A	G10	1.52	5	20180827	0.009	1500	2200	456		exp	exp	0.15		0	data/20180827_GEF_FRET_assay4.txt
PE8_F58A	E11	1.65	5	20180827	0.008	1700	1800	495		exp	exp	0.15		0	data/20180827_GEF_FRET_assay3.txt
PE8_F58A	G11	1.77	5	20180827	0.008	1600	2000	531		exp	exp	0.15		0	data/20180827_GEF_FRET_assay4.txt
PE8_F58A	E12	2.03	5	20180827	0.007	2000	2400	609		exp	exp	0.15		0	data/20180827_GEF_FRET_assay3.txt
PE8_F58A	G12	2.28	5	20180827	0.007	2200	2900	684		exp	exp	0.15		0	data/20180827_GEF_FRET_assay4.txt
PE8_F58A	A9	2.53	5	20180827	0.007	2700	3500	759		exp	exp	0.15		0	data/20180827_GEF_FRET_assay5.txt
PE8_F58A	G6	3	5	20190110	0.0058	600	488	458		exp	exp	0.1		0	data/20190110_GEF_FRET_assay.txt
PE8_F58A	A10	3.04	5	20180827	0.007	3300	4300	912		exp	exp	0.15		0	data/20180827_GEF_FRET_assay5.txt
PE8_F58A	A11	4.05	5	20180827	0.005	4300	6000	1215		exp	exp	0.15		0	data/20180827_GEF_FRET_assay5.txt
PE8_F58A	G7	5	5	20190110	0.0042	977	848	731		exp	exp	0.1		0	data/20190110_GEF_FRET_assay.txt
PE8_F58A	A12	5.07	5	20180827	0.005	5200	7800	1521		exp	exp	0.15		0	data/20180827_GEF_FRET_assay5.txt
PE8_F58A	A9	5.5	5	20180827	0.005	5600	5400	1650		exp	lin	0.1	18250	0	data/20180827_GEF_FRET_assay6.txt
PE8_F58A	C11	5.5	5	20180827	0.0045	5200	8900	1650		exp	exp	0.15		0	data/20180827_GEF_FRET_assay7.txt
PE8_F58A	C3	6	5	20180827	0.0043	5800	9600	1800		exp	exp	0.15		0	data/20180827_GEF_FRET_assay7.txt
PE8_F58A	A10	7	5	20180827	0.0045	6700	11000	2100		exp	exp	0.15		0	data/20180827_GEF_FRET_assay6.txt
PE8_F58A	G8	7	5	20190110	0.0033	1368	1257	1153		exp	exp	0.1		0	data/20190110_GEF_FRET_assay.txt
PE8_F58A	A11	9	5	20180827	0.0031	7500	14500	2700		exp	exp	0.15		0	data/20180827_GEF_FRET_assay6.txt
PE8_F58A	G9	9	5	20190110	0.0028	1668	1717	1270		exp	lin	0.1	4656	0	data/20190110_GEF_FRET_assay.txt
PE8_F58A	C5	10	5	20180827	0.0033	8800	20200	3000		exp	exp	0.15		0	data/20180827_GEF_FRET_assay7.txt
PE8_F58A	G10	11	5	20190110	0.0024	1989	2155	1639		exp	lin	0.1	5783	0	data/20190110_GEF_FRET_assay.txt
PE8_F58A	A12	12	5	20180827	0.0024	10000	23000	3600		exp	exp	0.15		0	data/20180827_GEF_FRET_assay6.txt
PE8_F58A	G11	13	5	20190110	0.0023	2127	2134	2576		exp	lin	0.1	6838	0	data/20190110_GEF_FRET_assay.txt
PE8_F58A	G12	15	5	20190110	0.0018	2548	2952	2422		exp	lin	0.1	7923	0	data/20190110_GEF_FRET_assay.txt
PE9_D79S	G1	0.25	5	20190110	0.0402	32	51	36		exp	exp	0.1	120	0	data/20190110_GEF_FRET_assay2.txt
PE9_D79S	A7	0.5	5	20180831	0.04	180	900	150		exp	exp	0.15		0	data/20180831_GEF_FRET_assay3.txt
PE9_D79S	G2	0.5	5	20190110	0.0235	36	68	44		exp	exp	0.1	149	0	data/20190110_GEF_FRET_assay2.txt
PE9_D79S	A8	0.75	5	20180831	0.04	400	1300	225		exp	exp	0.15		0	data/20180831_GEF_FRET_assay2.txt
PE9_D79S	G3	0.75	5	20190110	0.0212	108	130	96		exp	exp	0.1	335	0	data/20190110_GEF_FRET_assay2.txt
PE9_D79S	A9	1	5	20180831	0.03	600	870	300		exp	exp	0.15		0	data/20180831_GEF_FRET_assay2.txt
PE9_D79S	G4	1	5	20190110	0.0167	147	179	121		exp	exp	0.1	448	0	data/20190110_GEF_FRET_assay2.txt
PE9_D79S	A10	1.5	5	20180831	0.02	1000	1200	450		exp	exp	0.15		0	data/20180831_GEF_FRET_assay2.txt
PE9_D79S	A8	1.5	5	20180831	0.02	1000	1500	450		exp	exp	0.15		0	data/20180831_GEF_FRET_assay3.txt
PE9_D79S	G5	1.5	5	20190110	0.0119	234	261	173		exp	exp	0.1	669	0	data/20190110_GEF_FRET_assay2.txt
PE9_D79S	G7	1.75	5	20180831	0.02	1500	2000	525		exp	exp	0.15		0	data/20180831_GEF_FRET_assay.txt
PE9_D79S	A9	2	5	20180831	0.01	1600	2700	600		exp	exp	0.15		0	data/20180831_GEF_FRET_assay3.txt
PE9_D79S	G8	2	5	20180831	0.01	1900	2500	600		exp	exp	0.15		0	data/20180831_GEF_FRET_assay.txt
PE9_D79S	A11	2.25	5	20180831	0.01	1800	3000	675		exp	exp	0.15		0	data/20180831_GEF_FRET_assay2.txt
PE9_D79S	G9	2.5	5	20180831	0.01	2400	3200	750		exp	exp	0.15		0	data/20180831_GEF_FRET_assay.txt
PE9_D79S	A10	3	5	20180831	0.01	2500	3600	900		exp	exp	0.15		0	data/20180831_GEF_FRET_assay3.txt
PE9_D79S	G10	3	5	20180831	0.01	2200	3200	900		exp	exp	0.15		0	data/20180831_GEF_FRET_assay.txt
PE9_D79S	G6	3	5	20190110	0.0071	520	551	328		exp	exp	0.1	1399	0	data/20190110_GEF_FRET_assay2.txt
PE9_D79S	A12	3.25	5	20180831	0.01	2800	4600	975		exp	exp	0.15		0	data/20180831_GEF_FRET_assay2.txt
PE9_D79S	A11	3.5	5	20180831	0.01	3000	4400	1050		exp	exp	0.15		0	data/20180831_GEF_FRET_assay3.txt
PE9_D79S	G11	3.75	5	20180831	0.009	3200	5200	1125		exp	exp	0.15		0	data/20180831_GEF_FRET_assay.txt
PE9_D79S	G12	4	5	20180831	0.008	3800	5600	1200		exp	exp	0.15		0	data/20180831_GEF_FRET_assay.txt
PE9_D79S	A12	4.5	5	20180831	0.008	4000	6200	1350		exp	exp	0.15		0	data/20180831_GEF_FRET_assay3.txt
PE9_D79S	C7	5	5	20180831	0.008	4100	7400	1500		exp	exp	0.15		0	data/20180831_GEF_FRET_assay4.txt
PE9_D79S	G7	5	5	20190110	0.0046	862	984	502		exp	exp	0.1	2349	0	data/20190110_GEF_FRET_assay2.txt
PE9_D79S	C8	7	5	20180831	0.0059	5772	11289	3393		exp	exp	0.07	20455	0	data/20180831_GEF_FRET_assay4.txt
PE9_D79S	G8	7	5	20190110	0.0035	1234	1485	673		exp	exp	0.1	3393	0	data/20190110_GEF_FRET_assay2.txt
PE9_D79S	C9	8	5	20180831	0.0051	6585	13235	3786		exp	exp	0.07	23630	0	data/20180831_GEF_FRET_assay4.txt
PE9_D79S	C10	9	5	20180831	0.0048	7285	14691	4318		exp	exp	0.07	26295	0	data/20180831_GEF_FRET_assay4.txt
PE9_D79S	G9	9	5	20190110	0.0028	1547	1988	836		exp	lin	0.1	4371	0	data/20190110_GEF_FRET_assay2.txt
PE9_D79S	C11	10	5	20180831	0.0038	7945	16248	4418		exp	exp	0.07	28500	0	data/20180831_GEF_FRET_assay4.txt
PE9_D79S	G10	11	5	20190110	0.0024	1866	2487	1008		exp	lin	0.1	5362	0	data/20190110_GEF_FRET_assay2.txt
PE9_D79S	C12	12	5	20180831	0.0033	9800	18949	5368		exp	exp	0.07	33385	0	data/20180831_GEF_FRET_assay4.txt
PE9_D79S	G11	13	5	20190110	0.0021	2164	2971	1249		exp	lin	0.1	6350	0	data/20190110_GEF_FRET_assay2.txt
PE9_D79S	G12	15	5	20190110	0.0016	2577	3831	1566		exp	lin	0.1	7990	0	data/20190110_GEF_FRET_assay2.txt
